ID,Pred
2018_3124_3393,0.8288897589387718
2018_3124_3397,0.6075875938021336
2018_3124_3400,0.5816347298976807
2018_3124_3401,0.796175869952587
2018_3124_3417,0.6430139865583842
2018_3124_3437,0.8887001884211297
2018_3124_3438,0.8723404223316185
2018_3124_3443,1.0
2018_3124_3453,0.7441990274359962
2018_3125_3129,0.7464283108598184
2018_3125_3138,0.4686265056146929
2018_3125_3141,0.42849760290335576
2018_3125_3143,0.2634809533189435
2018_3125_3163,0.0
2018_3125_3166,0.43469098388731003
2018_3125_3169,0.7677362872044132
2018_3125_3173,0.2983543387220987
2018_3125_3177,0.14055660952031507
2018_3125_3179,0.5384566495072811
2018_3125_3181,0.13451262892399102
2018_3125_3189,0.5638465097894944
2018_3125_3195,0.43251179946793683
2018_3125_3199,0.0
2018_3125_3203,0.7450708520803647
2018_3125_3208,0.16197621927163727
2018_3125_3211,0.4905191117753032
2018_3125_3212,0.7105234179847325
2018_3125_3234,0.2159362052911964
2018_3125_3251,0.7079312147429545
2018_3125_3257,0.0
2018_3125_3261,0.22787567562117783
2018_3125_3263,0.6961220691802799
2018_3125_3266,0.2568245854330506
2018_3125_3268,0.1268230466744355
2018_3125_3273,0.569960583676929
2018_3125_3274,0.2301070672061729
2018_3125_3276,0.2514817619137581
2018_3125_3278,0.27278925319139125
2018_3125_3280,0.0
2018_3125_3281,0.1651238844157411
2018_3125_3294,0.28622593168765886
2018_3125_3299,0.6752687489469587
2018_3125_3301,0.1615014556543357
2018_3125_3304,0.2665674806033892
2018_3125_3311,0.7690355185297738
2018_3125_3323,0.0
2018_3125_3326,0.07037842547694616
2018_3125_3328,0.4798168040289731
2018_3125_3329,0.30560221234429347
2018_3125_3332,0.0
2018_3125_3333,0.22177744501384872
2018_3125_3343,0.4319721081096912
2018_3125_3346,0.3123059595010893
2018_3125_3355,0.224728689656033
2018_3125_3370,0.6926090169737071
2018_3125_3376,0.0
2018_3125_3378,0.22086733387543123
2018_3125_3384,0.7584528278808818
2018_3125_3390,0.13800051216654952
2018_3125_3393,0.22362624918462595
2018_3125_3397,0.0
2018_3125_3400,0.0
2018_3125_3401,0.14855472656219185
2018_3125_3417,0.08274533882143342
2018_3125_3437,0.32414087556652765
2018_3125_3438,0.28049983741429485
2018_3125_3443,0.42336602567155474
2018_3125_3453,0.22685675934502023
2018_3129_3138,0.27908980113209475
2018_3129_3141,0.24961980965090952
2018_3129_3143,0.07862526806626707
2018_3129_3163,0.0
2018_3129_3166,0.2538061860412188
2018_3129_3169,0.5234875143410866
2018_3129_3173,0.14110302405355596
2018_3129_3177,0.0
2018_3129_3179,0.3034157322628112
2018_3129_3181,0.0
2018_3129_3189,0.325422151461424
2018_3129_3195,0.19887898580456076
2018_3129_3199,0.0
2018_3129_3203,0.28160470316323183
2018_3129_3208,0.0
2018_3129_3211,0.2687879903409046
2018_3129_3212,0.48955591945132826
2018_3129_3234,0.0
2018_3129_3251,0.24724707085708736
2018_3129_3257,0.0
2018_3129_3261,0.0
2018_3129_3263,0.470427863802126
2018_3129_3266,0.16499076694823575
2018_3129_3268,0.0
2018_3129_3273,0.3311842777427912
2018_3129_3274,0.15011662909713683
2018_3129_3276,0.07244579966000936
2018_3129_3278,0.21910430336745285
2018_3129_3280,0.0
2018_3129_3281,0.0
2018_3129_3294,0.22804091686304132
2018_3129_3299,0.44564886869538156
2018_3129_3301,0.0
2018_3129_3304,0.21514864396413352
2018_3129_3311,0.5253125976641901
2018_3129_3323,0.0
2018_3129_3326,0.0
2018_3129_3328,0.22972964293049594
2018_3129_3329,0.14516506648145705
2018_3129_3332,0.0
2018_3129_3333,0.0
2018_3129_3343,0.19856345764121539
2018_3129_3346,0.14903575769874344
2018_3129_3355,0.14731762720575328
2018_3129_3370,0.4660252891894109
2018_3129_3376,0.0
2018_3129_3378,0.0
2018_3129_3384,0.5108948896554583
2018_3129_3390,0.0
2018_3129_3393,0.146751434881212
2018_3129_3397,0.0
2018_3129_3400,0.0
2018_3129_3401,0.0
2018_3129_3417,0.0
2018_3129_3437,0.15615092586927778
2018_3129_3438,0.22416458306649822
2018_3129_3443,0.2462408842350745
2018_3129_3453,0.0
2018_3138_3141,0.457168559549501
2018_3138_3143,0.2275807376212702
2018_3138_3163,0.0
2018_3138_3166,0.4632934187330144
2018_3138_3169,0.7233569781289537
2018_3138_3173,0.23371109803452197
2018_3138_3177,0.19543864495038726
2018_3138_3179,0.6973722138907552
2018_3138_3181,0.18963356658521816
2018_3138_3189,0.7228550670250513
2018_3138_3195,0.4652791960045949
2018_3138_3199,0.13995200642784122
2018_3138_3203,0.6565051138286315
2018_3138_3208,0.14463444624290797
2018_3138_3211,0.6497776207573484
2018_3138_3212,0.7637922711678569
2018_3138_3234,0.23918901347528274
2018_3138_3251,0.6190973709683272
2018_3138_3257,0.0
2018_3138_3261,0.2507488913762966
2018_3138_3263,0.7490199808188324
2018_3138_3266,0.30973638317123375
2018_3138_3268,0.18226262437758034
2018_3138_3273,0.7290202831235685
2018_3138_3274,0.28365289094026763
2018_3138_3276,0.21592997647749823
2018_3138_3278,0.4171499467956884
2018_3138_3280,0.0
2018_3138_3281,0.21914004718116656
2018_3138_3294,0.43042417215739026
2018_3138_3299,0.7277421142795565
2018_3138_3301,0.14417725564679462
2018_3138_3304,0.41102114082654545
2018_3138_3311,0.7246930948249384
2018_3138_3323,0.0
2018_3138_3326,0.1408879738572182
2018_3138_3328,0.5119460644726206
2018_3138_3329,0.24079057527413536
2018_3138_3332,0.07721555209897105
2018_3138_3333,0.2448395190136349
2018_3138_3343,0.46475051678062385
2018_3138_3346,0.24735195313592573
2018_3138_3355,0.27842672699781795
2018_3138_3370,0.7454261039117526
2018_3138_3376,0.0
2018_3138_3378,0.2439584935375416
2018_3138_3384,0.713825103516146
2018_3138_3390,0.12162472770691923
2018_3138_3393,0.27735649917235217
2018_3138_3397,0.1370963106438111
2018_3138_3400,0.0
2018_3138_3401,0.1317340000502338
2018_3138_3417,0.15275122019024195
2018_3138_3437,0.2589670457781662
2018_3138_3438,0.4247608897042451
2018_3138_3443,0.4521022063924074
2018_3138_3453,0.192147187795711
2018_3141_3143,0.25768277366366904
2018_3141_3163,0.0
2018_3141_3166,0.5010945335113435
2018_3141_3169,0.7478241990786747
2018_3141_3173,0.2659793300323383
2018_3141_3177,0.2140618044567706
2018_3141_3179,0.735237014637016
2018_3141_3181,0.20604585839859613
2018_3141_3189,0.7589455326838914
2018_3141_3195,0.4997996630970411
2018_3141_3199,0.15304521548804045
2018_3141_3203,0.6904936236586289
2018_3141_3208,0.16539307656781466
2018_3141_3211,0.6867042910496304
2018_3141_3212,0.7884249009779076
2018_3141_3234,0.2637931693802151
2018_3141_3251,0.6566762055051631
2018_3141_3257,0.0
2018_3141_3261,0.27856723433968655
2018_3141_3263,0.7768632417316335
2018_3141_3266,0.3444622849166761
2018_3141_3268,0.19566567259489584
2018_3141_3273,0.7644654323413622
2018_3141_3274,0.3135997443866758
2018_3141_3276,0.24318627464509399
2018_3141_3278,0.4541070299356973
2018_3141_3280,0.0
2018_3141_3281,0.24541177079267518
2018_3141_3294,0.46822938266267855
2018_3141_3299,0.759517308373477
2018_3141_3301,0.1647776803159695
2018_3141_3304,0.4474191247197947
2018_3141_3311,0.7488496639912909
2018_3141_3323,0.0
2018_3141_3326,0.15437898020747332
2018_3141_3328,0.5501074716465476
2018_3141_3329,0.2743147842139789
2018_3141_3332,0.09402986748192514
2018_3141_3333,0.2710756924182418
2018_3141_3343,0.49919336031967443
2018_3141_3346,0.28189784279328267
2018_3141_3355,0.30714338095102556
2018_3141_3370,0.7739920547667056
2018_3141_3376,0.07252446810528816
2018_3141_3378,0.2699479429972631
2018_3141_3384,0.7404195858358392
2018_3141_3390,0.13336277000487784
2018_3141_3393,0.30580948831462457
2018_3141_3397,0.14895244591237033
2018_3141_3400,0.08222070808523027
2018_3141_3401,0.14770613304179933
2018_3141_3417,0.170964129051103
2018_3141_3437,0.294996971061802
2018_3141_3438,0.4622638892438663
2018_3141_3443,0.48921800474695404
2018_3141_3453,0.21205377779326268
2018_3143_3163,0.16930904545903896
2018_3143_3166,0.7357761760363816
2018_3143_3169,1.0
2018_3143_3173,0.7113250954903039
2018_3143_3177,0.24903767074637512
2018_3143_3179,0.7822424631738866
2018_3143_3181,0.2367908288724704
2018_3143_3189,0.7994570580644225
2018_3143_3195,0.6589847706549862
2018_3143_3199,0.2227579800574238
2018_3143_3203,0.8536667555811646
2018_3143_3208,0.322044961511894
2018_3143_3211,0.7416555908370975
2018_3143_3212,0.858788240672623
2018_3143_3234,0.43118247642431806
2018_3143_3251,0.8300607499531761
2018_3143_3257,0.20768440564242335
2018_3143_3261,0.44999567082855485
2018_3143_3263,0.8520755881187154
2018_3143_3266,0.5661393437947437
2018_3143_3268,0.22011088879551433
2018_3143_3273,0.8032534929500584
2018_3143_3274,0.532622702838206
2018_3143_3276,0.47959806817860057
2018_3143_3278,0.6667231858423379
2018_3143_3280,0.21841351984644491
2018_3143_3281,0.2922800743424799
2018_3143_3294,0.6793417348714978
2018_3143_3299,0.8414997536730366
2018_3143_3301,0.3211621915990345
2018_3143_3304,0.6604827112394029
2018_3143_3311,1.0
2018_3143_3323,0.18793400728243687
2018_3143_3326,0.22496843773922237
2018_3143_3328,0.7051443534205093
2018_3143_3329,0.7202751219783329
2018_3143_3332,0.2760507722982628
2018_3143_3333,0.4406275561119379
2018_3143_3343,0.6583657965190979
2018_3143_3346,0.7281310322312616
2018_3143_3355,0.5249834794851955
2018_3143_3370,0.8503678876513895
2018_3143_3376,0.24066302140551996
2018_3143_3378,0.43918721282905104
2018_3143_3384,1.0
2018_3143_3390,0.2719723887941326
2018_3143_3393,0.5233756207602608
2018_3143_3397,0.21586990586016525
2018_3143_3400,0.2571486889575777
2018_3143_3401,0.29548417758602546
2018_3143_3417,0.2511319543660224
2018_3143_3437,0.7410990640179524
2018_3143_3438,0.6741011894223476
2018_3143_3443,0.7252100133427657
2018_3143_3453,0.43768077597038235
2018_3163_3166,1.0
2018_3163_3169,1.0
2018_3163_3173,0.8770763921142795
2018_3163_3177,0.8167272025778571
2018_3163_3179,1.0
2018_3163_3181,0.811581553108599
2018_3163_3189,1.0
2018_3163_3195,1.0
2018_3163_3199,0.829006721594812
2018_3163_3203,1.0
2018_3163_3208,0.7642933026938306
2018_3163_3211,1.0
2018_3163_3212,1.0
2018_3163_3234,0.7854934145545059
2018_3163_3251,1.0
2018_3163_3257,0.6093189756503259
2018_3163_3261,0.7893661948008828
2018_3163_3263,1.0
2018_3163_3266,0.899541408268639
2018_3163_3268,0.8023625415110389
2018_3163_3273,1.0
2018_3163_3274,0.8950372282875111
2018_3163_3276,0.8486726286587152
2018_3163_3278,1.0
2018_3163_3280,0.6203073820595458
2018_3163_3281,0.8287437101325646
2018_3163_3294,1.0
2018_3163_3299,1.0
2018_3163_3301,0.7640152654559617
2018_3163_3304,1.0
2018_3163_3311,1.0
2018_3163_3323,0.5763310548411666
2018_3163_3326,0.8304705011938994
2018_3163_3328,1.0
2018_3163_3329,0.8782372595939175
2018_3163_3332,0.6769439028361515
2018_3163_3333,0.7875490202406066
2018_3163_3343,1.0
2018_3163_3346,0.8791777230797215
2018_3163_3355,0.893773883026038
2018_3163_3370,1.0
2018_3163_3376,0.6535790860367237
2018_3163_3378,0.7872510153721392
2018_3163_3384,1.0
2018_3163_3390,0.7391114473509737
2018_3163_3393,0.8934940792471224
2018_3163_3397,0.8239459221406962
2018_3163_3400,0.6667073296941491
2018_3163_3401,0.7539001138181081
2018_3163_3417,0.8436424859763858
2018_3163_3437,0.8805903147315026
2018_3163_3438,1.0
2018_3163_3443,1.0
2018_3163_3453,0.8380505494872017
2018_3166_3169,0.7449619617400927
2018_3166_3173,0.2614147623929693
2018_3166_3177,0.21126382403264535
2018_3166_3179,0.7303545430206172
2018_3166_3181,0.20356194491600263
2018_3166_3189,0.7544161857365043
2018_3166_3195,0.494992993768702
2018_3166_3199,0.15104312580566076
2018_3166_3203,0.6863068909496648
2018_3166_3208,0.16229749853906467
2018_3166_3211,0.6816854729047147
2018_3166_3212,0.7855412936607971
2018_3166_3234,0.2601779206484742
2018_3166_3251,0.6518618864389594
2018_3166_3257,0.0
2018_3166_3261,0.274536894737412
2018_3166_3263,0.7735560042540083
2018_3166_3266,0.3396350327452131
2018_3166_3268,0.19361811006002716
2018_3166_3273,0.7600456413444252
2018_3166_3274,0.30930679102237607
2018_3166_3276,0.23922704430968927
2018_3166_3278,0.44908616813607793
2018_3166_3280,0.0
2018_3166_3281,0.24157868350859668
2018_3166_3294,0.4631695274866408
2018_3166_3299,0.7556616243787251
2018_3166_3301,0.16170394362422372
2018_3166_3304,0.44243958279652296
2018_3166_3311,0.7460274526284927
2018_3166_3323,0.0
2018_3166_3326,0.15231852667209084
2018_3166_3328,0.5450674298474274
2018_3166_3329,0.2696118948800742
2018_3166_3332,0.0914884166015525
2018_3166_3333,0.2672471956536374
2018_3166_3343,0.49439454822042517
2018_3166_3346,0.2770886094763369
2018_3166_3355,0.3030008525852958
2018_3166_3370,0.7705868320158286
2018_3166_3376,0.07091449756600157
2018_3166_3378,0.2661513716389887
2018_3166_3384,0.7372792427037171
2018_3166_3390,0.13156070789838115
2018_3166_3393,0.3016996943531164
2018_3166_3397,0.14713288016562648
2018_3166_3400,0.08017305233677266
2018_3166_3401,0.14528542567570207
2018_3166_3417,0.1682239849293282
2018_3166_3437,0.29004799329654485
2018_3166_3438,0.4572124956177972
2018_3166_3443,0.4841869636909827
2018_3166_3453,0.20907622669227535
2018_3169_3173,0.13041890652041985
2018_3169_3177,0.0
2018_3169_3179,0.2824769406177282
2018_3169_3181,0.0
2018_3169_3189,0.3016220743993315
2018_3169_3195,0.18650377690489178
2018_3169_3199,0.0
2018_3169_3203,0.2560702994604344
2018_3169_3208,0.0
2018_3169_3211,0.2537498427804312
2018_3169_3212,0.46184387035387475
2018_3169_3234,0.0
2018_3169_3251,0.22560085031856134
2018_3169_3257,0.0
2018_3169_3261,0.0
2018_3169_3263,0.4427461654391015
2018_3169_3266,0.1524353557049331
2018_3169_3268,0.0
2018_3169_3273,0.3067552437016062
2018_3169_3274,0.14082410769207354
2018_3169_3276,0.0
2018_3169_3278,0.2040197355819497
2018_3169_3280,0.0
2018_3169_3281,0.0
2018_3169_3294,0.2112791325673225
2018_3169_3299,0.41896718551698775
2018_3169_3301,0.0
2018_3169_3304,0.20084032071840258
2018_3169_3311,0.4976526147489022
2018_3169_3323,0.0
2018_3169_3326,0.0
2018_3169_3328,0.21146815629622337
2018_3169_3329,0.13359377818554752
2018_3169_3332,0.0
2018_3169_3333,0.0
2018_3169_3343,0.18625490197376904
2018_3169_3346,0.13663855204572053
2018_3169_3355,0.1386700039467128
2018_3169_3370,0.43844373166278994
2018_3169_3376,0.0
2018_3169_3378,0.0
2018_3169_3384,0.48312197467389806
2018_3169_3390,0.0
2018_3169_3393,0.13823543644334163
2018_3169_3397,0.0
2018_3169_3400,0.0
2018_3169_3401,0.0
2018_3169_3417,0.0
2018_3169_3437,0.1422856561928952
2018_3169_3438,0.20811718971689272
2018_3169_3443,0.23090392670190554
2018_3169_3453,0.0
2018_3173_3177,0.2426933138894073
2018_3173_3179,0.7535408140164355
2018_3173_3181,0.23126494991462668
2018_3173_3189,0.7722198543748364
2018_3173_3195,0.630709067923442
2018_3173_3199,0.22114677578059033
2018_3173_3203,0.7428287811306935
2018_3173_3208,0.28655346773427354
2018_3173_3211,0.7106134491674518
2018_3173_3212,0.8310372368876644
2018_3173_3234,0.3314040256065836
2018_3173_3251,0.7170416449790312
2018_3173_3257,0.15970475968752385
2018_3173_3261,0.3496966504526461
2018_3173_3263,0.8234775495568885
2018_3173_3266,0.48371297272493463
2018_3173_3268,0.21588446325352473
2018_3173_3273,0.7763781155658054
2018_3173_3274,0.45001377983459695
2018_3173_3276,0.28528159928098934
2018_3173_3278,0.5753357577333507
2018_3173_3280,0.1693847384651217
2018_3173_3281,0.28399231931650726
2018_3173_3294,0.588522196504992
2018_3173_3299,0.8116602875705448
2018_3173_3301,0.28571758868639047
2018_3173_3304,0.5688680333349474
2018_3173_3311,0.875554817185419
2018_3173_3323,0.14210453815450172
2018_3173_3326,0.22317005731037975
2018_3173_3328,0.6786839898187851
2018_3173_3329,0.5072110117755086
2018_3173_3332,0.18338578423542246
2018_3173_3333,0.34055138880341485
2018_3173_3343,0.6300787670517809
2018_3173_3346,0.5151871205422731
2018_3173_3355,0.44246741139361356
2018_3173_3370,0.821561713126953
2018_3173_3376,0.15094424534767872
2018_3173_3378,0.33915172921062964
2018_3173_3384,0.8700912036624672
2018_3173_3390,0.24009375598122898
2018_3173_3393,0.44088533941300334
2018_3173_3397,0.21486541634895046
2018_3173_3400,0.16594020747961435
2018_3173_3401,0.26167001620169245
2018_3173_3417,0.24739994059087
2018_3173_3437,0.5284728664680326
2018_3173_3438,0.5830280895700628
2018_3173_3443,0.740834064287313
2018_3173_3453,0.2450305608175542
2018_3177_3179,0.8457518262729626
2018_3177_3181,0.4810488515913059
2018_3177_3189,0.8557455019027698
2018_3177_3195,0.8231619919811299
2018_3177_3199,0.27510735944736486
2018_3177_3203,1.0
2018_3177_3208,0.4767584171584459
2018_3177_3211,0.8195406926946915
2018_3177_3212,1.0
2018_3177_3234,0.5693414437621065
2018_3177_3251,0.9275017518308646
2018_3177_3257,0.2469561010146687
2018_3177_3261,0.5874903314622559
2018_3177_3263,1.0
2018_3177_3266,0.7056206038345081
2018_3177_3268,0.4590115869188732
2018_3177_3273,0.8578690311716286
2018_3177_3274,0.678375266855399
2018_3177_3276,0.7478134874442675
2018_3177_3278,0.736552198945517
2018_3177_3280,0.2633853115616097
2018_3177_3281,0.5422611326573373
2018_3177_3294,0.7451219471181526
2018_3177_3299,1.0
2018_3177_3301,0.4757695492821021
2018_3177_3304,0.7321567885504747
2018_3177_3311,1.0
2018_3177_3323,0.21384773866410578
2018_3177_3326,0.2781715649485139
2018_3177_3328,0.8553471804018766
2018_3177_3329,0.7549452027490864
2018_3177_3332,0.3634607172895959
2018_3177_3333,0.578648303441139
2018_3177_3343,0.8226892690383584
2018_3177_3346,0.7610296299031423
2018_3177_3355,0.6715998571539125
2018_3177_3370,1.0
2018_3177_3376,0.3147804469414426
2018_3177_3378,0.5772551168152377
2018_3177_3384,1.0
2018_3177_3390,0.4129142161144854
2018_3177_3393,0.6701445231754504
2018_3177_3397,0.2653152072194407
2018_3177_3400,0.3386325693654931
2018_3177_3401,0.44499144747693836
2018_3177_3417,0.3118134891674825
2018_3177_3437,0.7706588867541666
2018_3177_3438,0.7416132056963615
2018_3177_3443,0.7978529105853893
2018_3177_3453,0.7043826874587402
2018_3179_3181,0.14722959694461418
2018_3179_3189,0.5205467995263544
2018_3179_3195,0.39381801932121663
2018_3179_3199,0.0
2018_3179_3203,0.5751738454747439
2018_3179_3208,0.08691453554073378
2018_3179_3211,0.4476320681599731
2018_3179_3212,0.789895001139509
2018_3179_3234,0.1552987205813727
2018_3179_3251,0.5376476307013646
2018_3179_3257,0.0
2018_3179_3261,0.1666664173799351
2018_3179_3263,0.7749360443119141
2018_3179_3266,0.2837101728737574
2018_3179_3268,0.14001703036513413
2018_3179_3273,0.5267351074827811
2018_3179_3274,0.25795402188287886
2018_3179_3276,0.22133267713391658
2018_3179_3278,0.32761194348734435
2018_3179_3280,0.0
2018_3179_3281,0.17618167156227682
2018_3179_3294,0.34079780741112065
2018_3179_3299,0.7534480942125206
2018_3179_3301,0.08646614975409475
2018_3179_3304,0.3215328001198071
2018_3179_3311,0.707670392899716
2018_3179_3323,0.0
2018_3179_3326,0.0
2018_3179_3328,0.44014151361254134
2018_3179_3329,0.24331680700959035
2018_3179_3332,0.0
2018_3179_3333,0.16085283307832032
2018_3179_3343,0.3932950867545801
2018_3179_3346,0.2498040997507627
2018_3179_3355,0.25280553047364
