ID,Pred,Season,WTeamID,LTeamID,WOE_avg,WDE_avg,LOE_avg,LDE_avg,adj_WOE,adj_WDE,adj_LOE,adj_LDE,WEM,LEM,WSeed,LSeed,SeedDiff,WLoc,Type,Pred_regressor
2014_3103_3177,0.15224077472219416,2014,3103,3177,97.47369919808098,92.0670135766686,100.48239465296199,90.11078505845246,96.87078978926861,92.64002499577008,99.86087539541174,90.67162120178727,5.406685621412379,10.371609594509522,13,7,6,0,1,-9.92066942278969
2014_3103_3181,0.021712397988857268,2014,3103,3181,97.47369919808098,92.0670135766686,102.30824423359778,78.70614762329197,96.87078978926861,92.64002499577008,101.67543144866221,79.19600299699839,5.406685621412379,23.602096610305807,13,2,11,0,1,-22.949584064925528
2014_3103_3195,0.4163348077291902,2014,3103,3195,97.47369919808098,92.0670135766686,104.06394411334173,82.25750187817592,96.87078978926861,92.64002499577008,103.42027170180683,82.76946035333276,5.406685621412379,21.806442235165818,13,12,1,0,1,-8.90807809460841
2014_3103_3196,0.38374161679344815,2014,3103,3196,97.47369919808098,92.0670135766686,94.67613705589511,90.3050736027252,96.87078978926861,92.64002499577008,94.09053156138104,90.86711896910467,5.406685621412379,4.37106345316991,13,11,2,0,1,-2.0524584242982975
2014_3103_3199,0.3212366440597957,2014,3103,3199,97.47369919808098,92.0670135766686,97.4716542573397,86.58231870080324,96.87078978926861,92.64002499577008,96.86875749721128,87.1211941935608,5.406685621412379,10.889335556536452,13,10,3,0,1,-6.449556714109018
2014_3103_3200,0.4069948846790431,2014,3103,3200,97.47369919808098,92.0670135766686,90.12402729469902,88.07760808633121,96.87078978926861,92.64002499577008,89.56657821394118,88.6257900381503,5.406685621412379,2.0464192083678086,13,10,3,0,1,-2.4668154011818793
2014_3103_3201,0.44823478414521334,2014,3103,3201,97.47369919808098,92.0670135766686,100.07347823710575,87.08774750753007,96.87078978926861,92.64002499577008,99.45448827265267,87.62976871411657,5.406685621412379,12.985730729575678,13,13,0,0,1,-3.430797944889161
2014_3103_3208,0.19861192614929815,2014,3103,3208,97.47369919808098,92.0670135766686,94.96002227706995,82.80498146940748,96.87078978926861,92.64002499577008,94.37266085175325,83.32034737623083,5.406685621412379,12.155040807662473,13,8,5,0,1,-9.841406662859203
2014_3103_3210,0.3225175739704923,2014,3103,3210,97.47369919808098,92.0670135766686,94.75088210759264,84.4149748547356,96.87078978926861,92.64002499577008,94.16481428841766,84.94036112127989,5.406685621412379,10.33590725285704,13,10,3,0,1,-6.336275050014368
2014_3103_3211,0.04465111745758154,2014,3103,3211,97.47369919808098,92.0670135766686,105.76378805983346,81.5941026481513,96.87078978926861,92.64002499577008,105.10960151046153,82.1019322250257,5.406685621412379,24.169685411682153,13,6,7,0,1,-17.810783841865618
2014_3103_3214,0.4297582594823311,2014,3103,3214,97.47369919808098,92.0670135766686,94.82234783404213,75.22117574668475,96.87078978926861,92.64002499577008,94.23583797399624,75.68934117300431,5.406685621412379,19.601172087357384,13,12,1,0,1,-8.360454042053622
2014_3103_3225,0.7051909210469112,2014,3103,3225,97.47369919808098,92.0670135766686,90.55490145464591,91.54442712046685,96.87078978926861,92.64002499577008,89.99478726435409,92.11418603907724,5.406685621412379,-0.9895256658209348,13,14,-1,0,1,4.293139533968134
2014_3103_3234,0.145000750769221,2014,3103,3234,97.47369919808098,92.0670135766686,99.92001271784498,91.60274319100576,96.87078978926861,92.64002499577008,99.30197199207117,92.17286506017832,5.406685621412379,8.317269526839226,13,6,7,0,1,-10.230327130687133
2014_3103_3235,0.16373504132090733,2014,3103,3235,97.47369919808098,92.0670135766686,100.3354777021249,86.81197987119316,96.87078978926861,92.64002499577008,99.71486717803509,87.35228474096692,5.406685621412379,13.523497830931746,13,7,6,0,1,-11.506583219670954
2014_3103_3241,0.25168930152374597,2014,3103,3241,97.47369919808098,92.0670135766686,97.8636257446214,82.0949774429147,96.87078978926861,92.64002499577008,97.25830450179033,82.60592439012392,5.406685621412379,15.768648301706705,13,11,2,0,1,-7.563650355566498
2014_3103_3246,0.033627368331451676,2014,3103,3246,97.47369919808098,92.0670135766686,99.08218085034794,81.34175519977131,96.87078978926861,92.64002499577008,98.46932241189957,81.84801420360456,5.406685621412379,17.740425650576626,13,3,10,0,1,-18.906916286598815
2014_3103_3257,0.04035805860662912,2014,3103,3257,97.47369919808098,92.0670135766686,99.05582403751458,85.15074632506838,96.87078978926861,92.64002499577008,98.44312862530379,85.68071192397038,5.406685621412379,13.9050777124462,13,3,10,0,1,-16.989447731965207
2014_3103_3261,0.20599853752204206,2014,3103,3261,97.47369919808098,92.0670135766686,95.50652186477934,82.99763317398397,96.87078978926861,92.64002499577008,94.91578014563925,83.5141981164048,5.406685621412379,12.508888690795374,13,7,6,0,1,-11.289334762720603
2014_3103_3265,0.4131929359857024,2014,3103,3265,97.47369919808098,92.0670135766686,100.55921349515448,82.3547930590837,96.87078978926861,92.64002499577008,99.93721908581341,82.86735706010126,5.406685621412379,18.204420436070777,13,11,2,0,1,-8.620295718474072
2014_3103_3268,0.035197991253491163,2014,3103,3268,97.47369919808098,92.0670135766686,104.56550473613848,83.34599547813548,96.87078978926861,92.64002499577008,103.91872999422048,83.86472857580006,5.406685621412379,21.219509258003,13,4,9,0,1,-19.014189585416158
2014_3103_3277,0.24892598967678714,2014,3103,3277,97.47369919808098,92.0670135766686,96.24564875831939,83.10296102339956,96.87078978926861,92.64002499577008,95.65033527713386,83.6201815107123,5.406685621412379,13.142687734919832,13,5,8,0,1,-14.169498461397684
2014_3103_3292,0.2208437403803481,2014,3103,3292,97.47369919808098,92.0670135766686,100.00778688054838,84.02490890589104,96.87078978926861,92.64002499577008,99.38920324043994,84.54786745990064,5.406685621412379,15.982877974657342,13,8,5,0,1,-11.453121654341697
2014_3103_3301,0.25737866807939375,2014,3103,3301,97.47369919808098,92.0670135766686,95.75887023229862,89.62327191905901,96.87078978926861,92.64002499577008,95.1665676489836,90.18107385301761,5.406685621412379,6.135598313239612,13,5,8,0,1,-10.69270866052079
2014_3103_3304,0.06068254541203703,2014,3103,3304,97.47369919808098,92.0670135766686,100.13532255652964,86.83716121063905,96.87078978926861,92.64002499577008,99.51595006302135,87.37762280532971,5.406685621412379,13.298161345890591,13,4,9,0,1,-15.317104231401242
2014_3103_3314,0.046027527914429794,2014,3103,3314,97.47369919808098,92.0670135766686,95.52167153716759,81.03200400860882,96.87078978926861,92.64002499577008,94.93083611192935,81.5363351670312,5.406685621412379,14.489667528558769,13,4,9,0,1,-16.190758287536962
2014_3103_3315,0.6537750538439162,2014,3103,3315,97.47369919808098,92.0670135766686,90.58769753757642,88.60972185946338,96.87078978926861,92.64002499577008,90.0273804918771,89.16121560837918,5.406685621412379,1.9779756781130402,13,14,-1,0,1,2.8102937431529433
2014_3103_3322,0.6855106117425531,2014,3103,3322,97.47369919808098,92.0670135766686,88.69077152424278,94.89395531771594,96.87078978926861,92.64002499577008,88.14218763887972,95.48456120236838,5.406685621412379,-6.203183793473158,13,16,-3,0,1,9.397220853393339
2014_3103_3323,0.014385917071470734,2014,3103,3323,97.47369919808098,92.0670135766686,108.39801579266084,78.81726764678709,96.87078978926861,92.64002499577008,107.72753561025618,79.30781461501667,5.406685621412379,29.580748145873756,13,1,12,0,1,-26.878556235270185
2014_3103_3328,0.3284883093878096,2014,3103,3328,97.47369919808098,92.0670135766686,98.99737275158259,90.10948239716942,96.87078978926861,92.64002499577008,98.38503888131116,90.67031043293386,5.406685621412379,8.887890354413173,13,10,3,0,1,-5.35635496968229
2014_3103_3329,0.3266358759132511,2014,3103,3329,97.47369919808098,92.0670135766686,98.67990614622742,86.83536476800357,96.87078978926861,92.64002499577008,98.06953591953295,87.37581518190207,5.406685621412379,11.844541378223852,13,5,8,0,1,-13.373558165550758
2014_3103_3333,0.3352300004428877,2014,3103,3333,97.47369919808098,92.0670135766686,88.79248751262107,88.655350816197,96.87078978926861,92.64002499577008,88.24327447778565,89.20712855296289,5.406685621412379,0.137136696424065,13,9,4,0,1,-2.895312449909813
2014_3103_3335,0.5419308442372306,2014,3103,3335,97.47369919808098,92.0670135766686,84.15816933997134,86.31662813051443,96.87078978926861,92.64002499577008,83.63762120708083,86.85385000462173,5.406685621412379,-2.1584587905430936,13,12,1,0,1,1.8858284885007741
2014_3103_3336,0.04330793736591622,2014,3103,3336,97.47369919808098,92.0670135766686,98.90802642517302,86.50535037641438,96.87078978926861,92.64002499577008,98.29624519362649,87.04374682975195,5.406685621412379,12.402676048758636,13,3,10,0,1,-16.24659521102476
2014_3103_3341,0.6915665802420736,2014,3103,3341,97.47369919808098,92.0670135766686,85.19502125896088,84.88517918888215,96.87078978926861,92.64002499577008,84.66805982912312,85.41349193736943,5.406685621412379,0.3098420700787301,13,16,-3,0,1,5.928124930564383
2014_3103_3345,0.11926321827978935,2014,3103,3345,97.47369919808098,92.0670135766686,94.2752141647311,86.9189423464138,96.87078978926861,92.64002499577008,93.69208852052824,87.45991293474773,5.406685621412379,7.356271818317296,13,4,9,0,1,-12.696458202823845
2014_3103_3352,0.7177581705339533,2014,3103,3352,97.47369919808098,92.0670135766686,92.36950929743406,87.58369155521252,96.87078978926861,92.64002499577008,91.79817111389357,88.12879944389631,5.406685621412379,4.785817742221539,13,16,-3,0,1,4.120012065799738
2014_3103_3376,0.030520163414827568,2014,3103,3376,97.47369919808098,92.0670135766686,95.64752878337416,83.83961356717296,96.87078978926861,92.64002499577008,95.05591488641966,84.36141887051366,5.406685621412379,11.807915216201195,13,1,12,0,1,-18.752580810322737
2014_3103_3377,0.5893416279309148,2014,3103,3377,97.47369919808098,92.0670135766686,95.42632566474266,89.78734820444525,96.87078978926861,92.64002499577008,94.8360799875498,90.34617132483618,5.406685621412379,5.638977460297411,13,15,-2,0,1,2.5732228823257337
2014_3103_3385,0.3303532757350023,2014,3103,3385,97.47369919808098,92.0670135766686,93.81762927620524,84.4928353888415,96.87078978926861,92.64002499577008,93.2373339568684,85.01870624778654,5.406685621412379,9.32479388736374,13,8,5,0,1,-8.493970388596981
2014_3103_3386,0.20672188186838952,2014,3103,3386,97.47369919808098,92.0670135766686,94.4547964747094,85.80653752806418,96.87078978926861,92.64002499577008,93.87056005021162,86.34058467401832,5.406685621412379,8.648258946645214,13,9,4,0,1,-6.813395067706029
2014_3103_3390,0.016841700791566917,2014,3103,3390,97.47369919808098,92.0670135766686,110.43204256173199,80.34190394656675,96.87078978926861,92.64002499577008,109.74898120217966,80.84194002469368,5.406685621412379,30.090138615165245,13,2,11,0,1,-25.707360880540005
2014_3103_3393,0.08704795407078811,2014,3103,3393,97.47369919808098,92.0670135766686,99.56045265904747,83.70116440440937,96.87078978926861,92.64002499577008,98.94463593979302,84.2221080207229,5.406685621412379,15.859288254638102,13,6,7,0,1,-14.025674172587205
2014_3103_3397,0.019081294837822626,2014,3103,3397,97.47369919808098,92.0670135766686,107.1589587981964,83.96895369182207,96.87078978926861,92.64002499577008,106.49614262286404,84.49156398888954,5.406685621412379,23.19000510637433,13,1,12,0,1,-23.755404576927962
2014_3103_3400,0.24102356718130458,2014,3103,3400,97.47369919808098,92.0670135766686,95.56257030971435,87.32976747544235,96.87078978926861,92.64002499577008,94.97148191105887,87.87329497836537,5.406685621412379,8.232802834271993,13,5,8,0,1,-11.753871158968114
2014_3103_3401,0.032480769405643074,2014,3103,3401,97.47369919808098,92.0670135766686,101.56844148283336,82.80049765142402,96.87078978926861,92.64002499577008,100.94020464035992,83.31583565163015,5.406685621412379,18.76794383140934,13,3,10,0,1,-19.271517334936007
2014_3103_3404,0.46506135563550494,2014,3103,3404,97.47369919808098,92.0670135766686,100.44622366715316,94.46738216420157,96.87078978926861,92.64002499577008,99.82492813998198,95.05533312089936,5.406685621412379,5.978841502951596,13,13,0,0,1,0.09758482844037175
2014_3103_3425,0.33114650538452883,2014,3103,3425,97.47369919808098,92.0670135766686,91.50258292067178,90.3907837930198,96.87078978926861,92.64002499577008,90.93660698431795,90.95336260689434,5.406685621412379,1.1117991276519774,13,9,4,0,1,-3.2200048286334813
2014_3103_3435,0.32125257885667596,2014,3103,3435,97.47369919808098,92.0670135766686,100.13154695799241,89.72674878974587,96.87078978926861,92.64002499577008,99.51219781790049,90.28519474837968,5.406685621412379,10.404798168246543,13,8,5,0,1,-8.65463196671254
2014_3103_3443,0.6992377309346169,2014,3103,3443,97.47369919808098,92.0670135766686,92.8757326494599,90.27909304638042,96.87078978926861,92.64002499577008,92.30126329490193,90.84097671363571,5.406685621412379,2.596639603079481,13,15,-2,0,1,3.942089527042402
2014_3103_3452,0.030773079138947945,2014,3103,3452,97.47369919808098,92.0670135766686,95.64162607428608,80.229455264135,96.87078978926861,92.64002499577008,95.05004868768131,80.72879147836288,5.406685621412379,15.412170810151082,13,2,11,0,1,-19.252615976620586
2014_3103_3455,0.4721714584171139,2014,3103,3455,97.47369919808098,92.0670135766686,93.91612894431393,85.98148575684331,96.87078978926861,92.64002499577008,93.33522436958658,86.5166217545908,5.406685621412379,7.934643187470613,13,14,-1,0,1,0.029994314550673806
2014_3103_3457,0.695785102523869,2014,3103,3457,97.47369919808098,92.0670135766686,90.19639478441522,87.3791410039245,96.87078978926861,92.64002499577008,89.63849808506077,87.92297580035604,5.406685621412379,2.8172537804907165,13,15,-2,0,1,3.670563420883912
2014_3103_3460,0.6864255913596076,2014,3103,3460,97.47369919808098,92.0670135766686,93.5264113256767,92.63660037338359,96.87078978926861,92.64002499577008,92.94791729267487,93.21315681611523,5.406685621412379,0.8898109522931179,13,14,-1,0,1,3.53150649757956
2014_3107_3113,0.21698949406336468,2014,3107,3113,91.1815953049929,80.86024425215909,89.34182304952755,85.71467608640911,90.61760479091396,81.36350640336634,88.78921217951688,86.24815150039326,10.321351052833805,3.6271469631184345,15,9,6,0,1,-4.983424497743389
2014_3107_3119,0.4517321347281098,2014,3107,3119,91.1815953049929,80.86024425215909,88.67398247836758,85.7156106714012,90.61760479091396,81.36350640336634,88.12550243920926,86.24909190210353,10.321351052833805,2.958371806966383,15,13,2,0,1,0.5260155570053549
2014_3107_3124,0.013561185949126513,2014,3107,3124,91.1815953049929,80.86024425215909,109.4634744217901,77.73050818028177,90.61760479091396,81.36350640336634,108.78640399978761,78.21429131899271,10.321351052833805,31.732966241508322,15,2,13,0,1,-26.962506252328655
2014_3107_3140,0.32839639244220753,2014,3107,3140,91.1815953049929,80.86024425215909,98.01305576800551,84.7659518598529,90.61760479091396,81.36350640336634,97.40681024746878,85.29352255515144,10.321351052833805,13.24710390815261,15,12,3,0,1,-5.364129212593138
2014_3107_3143,0.2110364921250306,2014,3107,3143,91.1815953049929,80.86024425215909,95.91072598368456,86.41528071861305,90.61760479091396,81.36350640336634,95.31748411867564,86.95311659177722,10.321351052833805,9.49544526507151,15,7,8,0,1,-10.132108849860312
2014_3107_3151,0.27903659386904867,2014,3107,3151,91.1815953049929,80.86024425215909,98.53351351452011,86.74412577604832,90.61760479091396,81.36350640336634,97.92404877818626,87.28400833201131,10.321351052833805,11.789387738471788,15,11,4,0,1,-5.907189792686854
2014_3107_3163,0.006863499175562202,2014,3107,3163,91.1815953049929,80.86024425215909,114.56889892943174,68.8230070550498,90.61760479091396,81.36350640336634,113.86024964567514,69.25135122966131,10.321351052833805,45.74589187438194,15,1,14,0,1,-34.970705919570825
2014_3107_3169,0.6670995047905856,2014,3107,3169,91.1815953049929,80.86024425215909,84.90586142302203,90.88967574151275,90.61760479091396,81.36350640336634,84.38068854935042,91.4553595847814,10.321351052833805,-5.983814318490715,15,16,-1,0,1,8.684937332748742
2014_3107_3173,0.11349567978691097,2014,3107,3173,91.1815953049929,80.86024425215909,98.67768470653155,84.80249986191927,90.61760479091396,81.36350640336634,98.06732822022967,85.33029802655471,10.321351052833805,13.875184844612278,15,6,9,0,1,-13.460889115495089
2014_3107_3177,0.20980991873657795,2014,3107,3177,91.1815953049929,80.86024425215909,100.48239465296199,90.11078505845246,90.61760479091396,81.36350640336634,99.86087539541174,90.67162120178727,10.321351052833805,10.371609594509522,15,7,8,0,1,-10.295558758150033
2014_3107_3181,0.018809271974735753,2014,3107,3181,91.1815953049929,80.86024425215909,102.30824423359778,78.70614762329197,90.61760479091396,81.36350640336634,101.67543144866221,79.19600299699839,10.321351052833805,23.602096610305807,15,2,13,0,1,-23.32447340028587
2014_3107_3195,0.40942073407262725,2014,3107,3195,91.1815953049929,80.86024425215909,104.06394411334173,82.25750187817592,90.61760479091396,81.36350640336634,103.42027170180683,82.76946035333276,10.321351052833805,21.806442235165818,15,12,3,0,1,-9.282967429968746
2014_3107_3196,0.33528793172076377,2014,3107,3196,91.1815953049929,80.86024425215909,94.67613705589511,90.3050736027252,90.61760479091396,81.36350640336634,94.09053156138104,90.86711896910467,10.321351052833805,4.37106345316991,15,11,4,0,1,-2.427347759658634
2014_3107_3199,0.20037987924959164,2014,3107,3199,91.1815953049929,80.86024425215909,97.4716542573397,86.58231870080324,90.61760479091396,81.36350640336634,96.86875749721128,87.1211941935608,10.321351052833805,10.889335556536452,15,10,5,0,1,-6.824446049469362
2014_3107_3200,0.32854562987256664,2014,3107,3200,91.1815953049929,80.86024425215909,90.12402729469902,88.07760808633121,90.61760479091396,81.36350640336634,89.56657821394118,88.6257900381503,10.321351052833805,2.0464192083678086,15,10,5,0,1,-2.8417047365422157
2014_3107_3201,0.31918432450648415,2014,3107,3201,91.1815953049929,80.86024425215909,100.07347823710575,87.08774750753007,90.61760479091396,81.36350640336634,99.45448827265267,87.62976871411657,10.321351052833805,12.985730729575678,15,13,2,0,1,-3.805687280249497
2014_3107_3208,0.14511056017941104,2014,3107,3208,91.1815953049929,80.86024425215909,94.96002227706995,82.80498146940748,90.61760479091396,81.36350640336634,94.37266085175325,83.32034737623083,10.321351052833805,12.155040807662473,15,8,7,0,1,-10.21629599821954
2014_3107_3210,0.22914422146240387,2014,3107,3210,91.1815953049929,80.86024425215909,94.75088210759264,84.4149748547356,90.61760479091396,81.36350640336634,94.16481428841766,84.94036112127989,10.321351052833805,10.33590725285704,15,10,5,0,1,-6.711164385374705
2014_3107_3211,0.038085798695271705,2014,3107,3211,91.1815953049929,80.86024425215909,105.76378805983346,81.5941026481513,90.61760479091396,81.36350640336634,105.10960151046153,82.1019322250257,10.321351052833805,24.169685411682153,15,6,9,0,1,-18.18567317722596
2014_3107_3214,0.4148251861653243,2014,3107,3214,91.1815953049929,80.86024425215909,94.82234783404213,75.22117574668475,90.61760479091396,81.36350640336634,94.23583797399624,75.68934117300431,10.321351052833805,19.601172087357384,15,12,3,0,1,-8.735343377413958
2014_3107_3225,0.6607925532805223,2014,3107,3225,91.1815953049929,80.86024425215909,90.55490145464591,91.54442712046685,90.61760479091396,81.36350640336634,89.99478726435409,92.11418603907724,10.321351052833805,-0.9895256658209348,15,14,1,0,1,3.9182501986077973
2014_3107_3234,0.13540494416082494,2014,3107,3234,91.1815953049929,80.86024425215909,99.92001271784498,91.60274319100576,90.61760479091396,81.36350640336634,99.30197199207117,92.17286506017832,10.321351052833805,8.317269526839226,15,6,9,0,1,-10.605216466047484
2014_3107_3235,0.24017621270118747,2014,3107,3235,91.1815953049929,80.86024425215909,100.3354777021249,86.81197987119316,90.61760479091396,81.36350640336634,99.71486717803509,87.35228474096692,10.321351052833805,13.523497830931746,15,7,8,0,1,-11.88147255503129
2014_3107_3241,0.25413829354629647,2014,3107,3241,91.1815953049929,80.86024425215909,97.8636257446214,82.0949774429147,90.61760479091396,81.36350640336634,97.25830450179033,82.60592439012392,10.321351052833805,15.768648301706705,15,11,4,0,1,-7.9385396909268415
2014_3107_3246,0.029024345507898747,2014,3107,3246,91.1815953049929,80.86024425215909,99.08218085034794,81.34175519977131,90.61760479091396,81.36350640336634,98.46932241189957,81.84801420360456,10.321351052833805,17.740425650576626,15,3,12,0,1,-19.281805621959155
2014_3107_3257,0.03482876753788417,2014,3107,3257,91.1815953049929,80.86024425215909,99.05582403751458,85.15074632506838,90.61760479091396,81.36350640336634,98.44312862530379,85.68071192397038,10.321351052833805,13.9050777124462,15,3,12,0,1,-17.364337067325547
2014_3107_3261,0.24162397852621614,2014,3107,3261,91.1815953049929,80.86024425215909,95.50652186477934,82.99763317398397,90.61760479091396,81.36350640336634,94.91578014563925,83.5141981164048,10.321351052833805,12.508888690795374,15,7,8,0,1,-11.664224098080947
2014_3107_3265,0.323585061296054,2014,3107,3265,91.1815953049929,80.86024425215909,100.55921349515448,82.3547930590837,90.61760479091396,81.36350640336634,99.93721908581341,82.86735706010126,10.321351052833805,18.204420436070777,15,11,4,0,1,-8.995185053834408
2014_3107_3268,0.030376616949800206,2014,3107,3268,91.1815953049929,80.86024425215909,104.56550473613848,83.34599547813548,90.61760479091396,81.36350640336634,103.91872999422048,83.86472857580006,10.321351052833805,21.219509258003,15,4,11,0,1,-19.389078920776495
2014_3107_3277,0.07478156382054525,2014,3107,3277,91.1815953049929,80.86024425215909,96.24564875831939,83.10296102339956,90.61760479091396,81.36350640336634,95.65033527713386,83.6201815107123,10.321351052833805,13.142687734919832,15,5,10,0,1,-14.544387796758024
2014_3107_3292,0.1572036877574982,2014,3107,3292,91.1815953049929,80.86024425215909,100.00778688054838,84.02490890589104,90.61760479091396,81.36350640336634,99.38920324043994,84.54786745990064,10.321351052833805,15.982877974657342,15,8,7,0,1,-11.828010989702033
2014_3107_3301,0.1547378241777256,2014,3107,3301,91.1815953049929,80.86024425215909,95.75887023229862,89.62327191905901,90.61760479091396,81.36350640336634,95.1665676489836,90.18107385301761,10.321351052833805,6.135598313239612,15,5,10,0,1,-11.06759799588113
2014_3107_3304,0.053871200279336236,2014,3107,3304,91.1815953049929,80.86024425215909,100.13532255652964,86.83716121063905,90.61760479091396,81.36350640336634,99.51595006302135,87.37762280532971,10.321351052833805,13.298161345890591,15,4,11,0,1,-15.691993566761585
2014_3107_3314,0.03973720105427554,2014,3107,3314,91.1815953049929,80.86024425215909,95.52167153716759,81.03200400860882,90.61760479091396,81.36350640336634,94.93083611192935,81.5363351670312,10.321351052833805,14.489667528558769,15,4,11,0,1,-16.5656476228973
2014_3107_3315,0.560842909072119,2014,3107,3315,91.1815953049929,80.86024425215909,90.58769753757642,88.60972185946338,90.61760479091396,81.36350640336634,90.0273804918771,89.16121560837918,10.321351052833805,1.9779756781130402,15,14,1,0,1,2.4354044077926
2014_3107_3322,0.6706700466398454,2014,3107,3322,91.1815953049929,80.86024425215909,88.69077152424278,94.89395531771594,90.61760479091396,81.36350640336634,88.14218763887972,95.48456120236838,10.321351052833805,-6.203183793473158,15,16,-1,0,1,9.022331518033003
2014_3107_3323,0.012565925780924171,2014,3107,3323,91.1815953049929,80.86024425215909,108.39801579266084,78.81726764678709,90.61760479091396,81.36350640336634,107.72753561025618,79.30781461501667,10.321351052833805,29.580748145873756,15,1,14,0,1,-27.253445570630525
2014_3107_3328,0.2744558907900627,2014,3107,3328,91.1815953049929,80.86024425215909,98.99737275158259,90.10948239716942,90.61760479091396,81.36350640336634,98.38503888131116,90.67031043293386,10.321351052833805,8.887890354413173,15,10,5,0,1,-5.731244305042633
2014_3107_3329,0.09818590042936545,2014,3107,3329,91.1815953049929,80.86024425215909,98.67990614622742,86.83536476800357,90.61760479091396,81.36350640336634,98.06953591953295,87.37581518190207,10.321351052833805,11.844541378223852,15,5,10,0,1,-13.748447500911098
2014_3107_3333,0.2602539075891014,2014,3107,3333,91.1815953049929,80.86024425215909,88.79248751262107,88.655350816197,90.61760479091396,81.36350640336634,88.24327447778565,89.20712855296289,10.321351052833805,0.137136696424065,15,9,6,0,1,-3.2702017852701566
2014_3107_3335,0.5373965729001668,2014,3107,3335,91.1815953049929,80.86024425215909,84.15816933997134,86.31662813051443,90.61760479091396,81.36350640336634,83.63762120708083,86.85385000462173,10.321351052833805,-2.1584587905430936,15,12,3,0,1,1.5109391531404377
2014_3107_3336,0.03738047574480571,2014,3107,3336,91.1815953049929,80.86024425215909,98.90802642517302,86.50535037641438,90.61760479091396,81.36350640336634,98.29624519362649,87.04374682975195,10.321351052833805,12.402676048758636,15,3,12,0,1,-16.6214845463851
2014_3107_3341,0.6201275827220714,2014,3107,3341,91.1815953049929,80.86024425215909,85.19502125896088,84.88517918888215,90.61760479091396,81.36350640336634,84.66805982912312,85.41349193736943,10.321351052833805,0.3098420700787301,15,16,-1,0,1,5.55323559520405
2014_3107_3345,0.10442721439926152,2014,3107,3345,91.1815953049929,80.86024425215909,94.2752141647311,86.9189423464138,90.61760479091396,81.36350640336634,93.69208852052824,87.45991293474773,10.321351052833805,7.356271818317296,15,4,11,0,1,-13.071347538184181
2014_3107_3352,0.6891983109708406,2014,3107,3352,91.1815953049929,80.86024425215909,92.36950929743406,87.58369155521252,90.61760479091396,81.36350640336634,91.79817111389357,88.12879944389631,10.321351052833805,4.785817742221539,15,16,-1,0,1,3.745122730439409
2014_3107_3376,0.026353052557833382,2014,3107,3376,91.1815953049929,80.86024425215909,95.64752878337416,83.83961356717296,90.61760479091396,81.36350640336634,95.05591488641966,84.36141887051366,10.321351052833805,11.807915216201195,15,1,14,0,1,-19.127470145683077
