ID,Pred,Season,WTeamID,LTeamID,WOE_avg,WDE_avg,LOE_avg,LDE_avg,adj_WOE,adj_WDE,adj_LOE,adj_LDE,WEM,LEM,WSeed,LSeed,SeedDiff,WLoc,Type,Pred_regressor
2018_3110_3169,0.7084185192044627,2018,3110,3169,92.00241121230478,85.8943116487278,88.21104944581013,91.87150742164219,91.47379665843582,86.39068312220688,87.7042187667586,92.40242029159009,6.108099563576985,-3.6604579758320597,14,16,-2,0,1,6.530756404000342
2018_3110_3173,0.20683855519203492,2018,3110,3173,92.00241121230478,85.8943116487278,99.02610769308734,86.09011660159787,91.47379665843582,86.39068312220688,98.45713736883391,86.58761960510618,6.108099563576985,12.93599109148947,14,9,5,0,1,-10.647860846925028
2018_3110_3177,0.0463228344669715,2018,3110,3177,92.00241121230478,85.8943116487278,104.09660822031293,90.47869562554779,91.47379665843582,86.39068312220688,103.49850452511006,91.00155962671455,6.108099563576985,13.617912594765144,14,5,9,0,1,-17.459521313700666
2018_3110_3179,0.3648143395859511,2018,3110,3179,92.00241121230478,85.8943116487278,99.25404794283136,92.93420528818285,91.47379665843582,86.39068312220688,98.68376795145248,93.47125934368486,6.108099563576985,6.319842654648511,14,13,1,0,1,-3.2653628640306005
2018_3110_3181,0.041316126564781466,2018,3110,3181,92.00241121230478,85.8943116487278,101.40487767197389,80.25829754592505,91.47379665843582,86.39068312220688,100.82223974472424,80.72209926512053,6.108099563576985,21.146580126048846,14,5,9,0,1,-19.153540766923786
2018_3110_3189,0.490116476331249,2018,3110,3189,92.00241121230478,85.8943116487278,91.1180119917759,87.76330563012814,91.47379665843582,86.39068312220688,90.59447889493879,88.2704777640778,6.108099563576985,3.3547063616477573,14,13,1,0,1,-0.3853316341171409
2018_3110_3195,0.2743737895455161,2018,3110,3195,92.00241121230478,85.8943116487278,103.9755229510223,81.41852972431978,91.47379665843582,86.39068312220688,103.37811497058128,81.88903626651127,6.108099563576985,22.556993226702517,14,12,2,0,1,-10.79675993589004
2018_3110_3199,0.03706595082187901,2018,3110,3199,92.00241121230478,85.8943116487278,101.46700209709334,84.2540169033146,91.47379665843582,86.39068312220688,100.88400722403286,84.74090933791331,6.108099563576985,17.21298519377875,14,3,11,0,1,-20.634707757116136
2018_3110_3203,0.5166475815997928,2018,3110,3203,92.00241121230478,85.8943116487278,90.83686142929537,87.47369428200007,91.47379665843582,86.39068312220688,90.31494372793753,87.97919279159849,6.108099563576985,3.3631671472953,14,14,0,0,1,1.0245527224906565
2018_3110_3208,0.05995059666546373,2018,3110,3208,92.00241121230478,85.8943116487278,93.16542540689754,82.54942587691141,91.47379665843582,86.39068312220688,92.63012856914582,83.02646771322004,6.108099563576985,10.615999529986127,14,4,10,0,1,-15.240325770498547
2018_3110_3211,0.2752776270610856,2018,3110,3211,92.00241121230478,85.8943116487278,103.82036753994913,83.30328514492105,91.47379665843582,86.39068312220688,103.22385102971334,83.7846834307835,6.108099563576985,20.517082395028083,14,13,1,0,1,-8.78006614095547
2018_3110_3212,0.7072038859353558,2018,3110,3212,92.00241121230478,85.8943116487278,83.97644157499215,90.51396605199623,91.47379665843582,86.39068312220688,83.49394151207281,91.03703387613113,6.108099563576985,-6.537524477004084,14,15,-1,0,1,7.0997406025141165
2018_3110_3234,0.13526502891995623,2018,3110,3234,92.00241121230478,85.8943116487278,101.66339494157307,93.06529410073,91.47379665843582,86.39068312220688,101.07927166204476,93.60310570054189,6.108099563576985,8.598100840843074,14,6,8,0,1,-13.967793520388614
2018_3110_3251,0.37313804072097284,2018,3110,3251,92.00241121230478,85.8943116487278,96.66803338808572,84.01715381219687,91.47379665843582,86.39068312220688,96.11261175652744,84.5026774474037,6.108099563576985,12.650879575888851,14,14,0,0,1,-3.2674448957112476
2018_3110_3257,0.019719825900729713,2018,3110,3257,92.00241121230478,85.8943116487278,101.6389529793357,84.2152338243615,91.47379665843582,86.39068312220688,101.05497013500678,84.70190213685392,6.108099563576985,17.423719154974194,14,1,13,0,1,-23.431357710749335
2018_3110_3261,0.20831614638496698,2018,3110,3261,92.00241121230478,85.8943116487278,93.50834053265797,85.56833798910009,91.47379665843582,86.39068312220688,92.97107342125983,86.06282570540552,6.108099563576985,7.940002543557881,14,6,8,0,1,-11.800769063706678
2018_3110_3263,0.6743309322423015,2018,3110,3263,92.00241121230478,85.8943116487278,87.62822668844986,90.03083324679447,91.47379665843582,86.39068312220688,87.12474471067482,90.55110911255866,6.108099563576985,-2.4026065583446155,14,15,-1,0,1,4.934892776828657
2018_3110_3266,0.25855023069318284,2018,3110,3266,92.00241121230478,85.8943116487278,95.59672164165849,93.2181784078959,91.47379665843582,86.39068312220688,95.04745540291471,93.75687350519864,6.108099563576985,2.378543233762585,14,8,6,0,1,-7.88372243158883
2018_3110_3268,0.02943134021654914,2018,3110,3268,92.00241121230478,85.8943116487278,108.37284715317615,84.39773633084181,91.47379665843582,86.39068312220688,107.75017364392225,84.88545930034603,6.108099563576985,23.975110822334344,14,5,9,0,1,-21.710013353703527
2018_3110_3273,0.4991078488321996,2018,3110,3273,92.00241121230478,85.8943116487278,92.0246493552956,91.65030382755506,91.47379665843582,86.39068312220688,91.49590702862284,92.1799383922016,6.108099563576985,0.3743455277405303,14,13,1,0,1,0.3235207001118452
2018_3110_3274,0.1634400104787093,2018,3110,3274,92.00241121230478,85.8943116487278,97.1708624444293,83.79025100046346,91.47379665843582,86.39068312220688,96.61255172818522,84.27446339537003,6.108099563576985,13.380611443965847,14,8,6,0,1,-11.684596737248675
2018_3110_3276,0.13931619707777923,2018,3110,3276,92.00241121230478,85.8943116487278,101.14631512046941,91.37694111873655,91.47379665843582,86.39068312220688,100.56516280567284,91.90499595769504,6.108099563576985,9.769374001732857,14,7,7,0,1,-12.862820323130489
2018_3110_3278,0.27456099627697017,2018,3110,3278,92.00241121230478,85.8943116487278,98.90378803058643,94.26026234685067,91.47379665843582,86.39068312220688,98.33552051349828,94.80497950464076,6.108099563576985,4.64352568373576,14,10,4,0,1,-6.694268137736278
2018_3110_3280,0.023978508153271787,2018,3110,3280,92.00241121230478,85.8943116487278,97.8405086636897,84.47123244357944,91.47379665843582,86.39068312220688,97.27835038809603,84.95938013706217,6.108099563576985,13.369276220110265,14,1,13,0,1,-21.25625068255869
2018_3110_3281,0.08801540572643074,2018,3110,3281,92.00241121230478,85.8943116487278,94.50990045478193,90.49228490842556,91.47379665843582,86.39068312220688,93.96687872082086,91.01522744019856,6.108099563576985,4.017615546356367,14,5,9,0,1,-12.166612539567677
2018_3110_3294,0.28345053288489813,2018,3110,3294,92.00241121230478,85.8943116487278,93.70779117935794,90.1581519077995,91.47379665843582,86.39068312220688,93.16937809240073,90.67916353068371,6.108099563576985,3.5496392715584335,14,10,4,0,1,-5.1037258854353675
2018_3110_3299,0.6054045395284999,2018,3110,3299,92.00241121230478,85.8943116487278,89.52466372755444,84.39810982610804,91.47379665843582,86.39068312220688,89.01028546775639,84.8858349539903,6.108099563576985,5.1265539014464,14,15,-1,0,1,2.1366814791337196
2018_3110_3301,0.06367577061856956,2018,3110,3301,92.00241121230478,85.8943116487278,96.6153605458841,88.30982803400055,91.47379665843582,86.39068312220688,96.06024155455682,88.82015844613757,6.108099563576985,8.305532511883555,14,4,10,0,1,-15.351824757079566
2018_3110_3304,0.27502212126621517,2018,3110,3304,92.00241121230478,85.8943116487278,97.52126273249131,89.36922634063323,91.47379665843582,86.39068312220688,96.96093873540481,89.88567887061916,6.108099563576985,8.152036391858076,14,10,4,0,1,-7.452885031055794
2018_3110_3311,0.7106880779415068,2018,3110,3311,92.00241121230478,85.8943116487278,88.62045023998606,93.27049937179528,91.47379665843582,86.39068312220688,88.11126728325708,93.80949682478894,6.108099563576985,-4.650049131809226,14,16,-2,0,1,6.74004668974274
2018_3110_3323,0.012463982399106337,2018,3110,3323,92.00241121230478,85.8943116487278,109.86947131845895,82.0356961945691,91.47379665843582,86.39068312220688,109.23819871593113,82.5097692573408,6.108099563576985,27.83377512388985,14,1,13,0,1,-28.649798371239616
2018_3110_3326,0.03388504334893006,2018,3110,3326,92.00241121230478,85.8943116487278,104.49068209917064,90.79168319309034,91.47379665843582,86.39068312220688,103.89031418953122,91.31635590658158,6.108099563576985,13.698998906080305,14,3,11,0,1,-20.269294411874668
2018_3110_3328,0.30048242627577304,2018,3110,3328,92.00241121230478,85.8943116487278,98.63663503306478,90.34585249034468,91.47379665843582,86.39068312220688,98.0699024862099,90.86794880921099,6.108099563576985,8.290782542720095,14,12,2,0,1,-5.074702822273182
2018_3110_3329,0.23368360240419123,2018,3110,3329,92.00241121230478,85.8943116487278,97.83519258746283,87.24055502314036,91.47379665843582,86.39068312220688,97.27306485623453,87.74470625286396,6.108099563576985,10.594637564322468,14,9,5,0,1,-9.633037455700983
2018_3110_3332,0.0413035961159262,2018,3110,3332,92.00241121230478,85.8943116487278,98.28146331381893,95.27225363160741,91.47379665843582,86.39068312220688,97.71677146282671,95.82281894855403,6.108099563576985,3.0092096822115195,14,2,12,0,1,-16.795088688140332
2018_3110_3333,0.18411983832065967,2018,3110,3333,92.00241121230478,85.8943116487278,95.68822909196903,85.99435341545154,91.47379665843582,86.39068312220688,95.13843708254834,86.49130301661108,6.108099563576985,9.693875676517493,14,6,8,0,1,-12.870836077898812
2018_3110_3343,0.2737443344367557,2018,3110,3343,92.00241121230478,85.8943116487278,102.9707228511751,79.4069300661571,91.47379665843582,86.39068312220688,102.37908811025584,79.86581184918577,6.108099563576985,23.563792785017995,14,12,2,0,1,-10.8681333921139
2018_3110_3346,0.2482764151098337,2018,3110,3346,92.00241121230478,85.8943116487278,94.7364177226632,84.64023502618474,91.47379665843582,86.39068312220688,94.19209449754634,85.1293593624665,6.108099563576985,10.096182696478465,14,9,5,0,1,-8.732347686770744
2018_3110_3355,0.15753727446443644,2018,3110,3355,92.00241121230478,85.8943116487278,100.44351200148965,86.82728856777366,91.47379665843582,86.39068312220688,99.86639775430785,87.32905158720195,6.108099563576985,13.616223433715987,14,8,6,0,1,-12.54537062866844
2018_3110_3370,0.651639381902486,2018,3110,3370,92.00241121230478,85.8943116487278,89.38456002855645,91.5542443477595,91.47379665843582,86.39068312220688,88.87098675694692,92.08332379781682,6.108099563576985,-2.169684319203043,14,15,-1,0,1,4.439822632976862
2018_3110_3376,0.022531846640515142,2018,3110,3376,92.00241121230478,85.8943116487278,101.87457869282117,82.89535958704137,91.47379665843582,86.39068312220688,101.28924202330688,83.37440052692423,6.108099563576985,18.979219105779805,14,2,12,0,1,-22.62701627755923
2018_3110_3378,0.1404958328183375,2018,3110,3378,92.00241121230478,85.8943116487278,96.48334409364689,86.87111039484748,91.47379665843582,86.39068312220688,95.92898362393969,87.37312665461796,6.108099563576985,9.612233698799415,14,6,8,0,1,-13.036768486283858
2018_3110_3384,0.6841421003118087,2018,3110,3384,92.00241121230478,85.8943116487278,91.0329169287266,92.27770707297238,91.47379665843582,86.39068312220688,90.50987275917082,92.81096731512207,6.108099563576985,-1.2447901442457692,14,16,-2,0,1,5.100366507418648
2018_3110_3390,0.02547683093364002,2018,3110,3390,92.00241121230478,85.8943116487278,106.80432248068838,82.99549250965454,91.47379665843582,86.39068312220688,106.1906611805609,83.47511210399527,6.108099563576985,23.808829971033845,14,4,10,0,1,-22.62572680168604
2018_3110_3393,0.15633580574454786,2018,3110,3393,92.00241121230478,85.8943116487278,99.89580564165989,85.27171007112393,91.47379665843582,86.39068312220688,99.32183832888163,85.76448361528111,6.108099563576985,14.624095570535957,14,8,6,0,1,-12.727066947613629
2018_3110_3397,0.02575144851173658,2018,3110,3397,92.00241121230478,85.8943116487278,103.87016478638051,84.6839073808733,91.47379665843582,86.39068312220688,103.27336215810868,85.1732840937168,6.108099563576985,19.18625740550722,14,3,11,0,1,-21.826742712487963
2018_3110_3400,0.03367256461853177,2018,3110,3400,92.00241121230478,85.8943116487278,98.05424238473404,85.63112050382114,91.47379665843582,86.39068312220688,97.49085606789549,86.12597103168815,6.108099563576985,12.423121880912902,14,2,12,0,1,-19.668524679734816
2018_3110_3401,0.03852886276416529,2018,3110,3401,92.00241121230478,85.8943116487278,101.51832067570093,85.83470563754017,91.47379665843582,86.39068312220688,100.93503094354732,86.33073265603691,6.108099563576985,15.683615038160767,14,4,10,0,1,-18.826496269765055
2018_3110_3417,0.045157529118931526,2018,3110,3417,92.00241121230478,85.8943116487278,95.51328346293165,87.29508860341888,91.47379665843582,86.39068312220688,94.9644966315756,87.7995549752407,6.108099563576985,8.218194859512778,14,3,11,0,1,-16.404332806125993
2018_3110_3437,0.2627056285262215,2018,3110,3437,92.00241121230478,85.8943116487278,95.1216593399101,90.20484562067251,91.47379665843582,86.39068312220688,94.575122647527,90.72612708013398,6.108099563576985,4.916813719237581,14,9,5,0,1,-7.21405185201892
2018_3110_3438,0.27171747829230464,2018,3110,3438,92.00241121230478,85.8943116487278,93.42469546014652,87.4991405914935,91.47379665843582,86.39068312220688,92.88790894487741,88.00478615183249,6.108099563576985,5.925554868653023,14,10,4,0,1,-5.774612201841411
2018_3110_3443,0.27864722684543247,2018,3110,3443,92.00241121230478,85.8943116487278,100.0183065184048,90.50767160093277,91.47379665843582,86.39068312220688,99.44363535726588,91.03070305029628,6.108099563576985,9.510634917472032,14,11,3,0,1,-7.13145820124829
2018_3110_3453,0.07606948148927148,2018,3110,3453,92.00241121230478,85.8943116487278,103.10067143401348,78.69344829983869,91.47379665843582,86.39068312220688,102.5082900527482,79.14820696937068,6.108099563576985,24.407223134174785,14,7,7,0,1,-17.88606137897732
2018_3113_3114,0.7012408629810492,2018,3113,3114,94.20749420093827,85.7740055918218,93.13273619475709,81.76760564494003,93.66620999042748,86.26968183306037,92.59762717809684,82.24012944911021,8.433488609116466,11.365130549817053,7,14,-7,0,1,8.651213155662745
2018_3113_3124,0.09348463623505385,2018,3113,3124,94.20749420093827,85.7740055918218,111.27193710452586,77.72000937262194,93.66620999042748,86.26968183306037,110.63260641073663,78.16914267179622,8.433488609116466,33.551927731903916,7,2,5,0,1,-18.752937297269444
2018_3113_3125,0.7381388750979405,2018,3113,3125,94.20749420093827,85.7740055918218,96.0877653392647,91.60605932788802,93.66620999042748,86.26968183306037,95.53567773049681,92.13543820962529,8.433488609116466,4.481706011376687,7,12,-5,0,1,7.391451825972186
2018_3113_3129,0.9372817088891814,2018,3113,3129,94.20749420093827,85.7740055918218,93.88694894347672,91.83072639270924,93.66620999042748,86.26968183306037,93.34750647695975,92.36140359467129,8.433488609116466,2.0562225507674867,7,16,-9,0,1,14.05490690742003
2018_3113_3138,0.6759327766915922,2018,3113,3138,94.20749420093827,85.7740055918218,89.78086646763968,89.05161671076387,93.66620999042748,86.26968183306037,89.26501615406211,89.5662338181596,8.433488609116466,0.7292497568758165,7,11,-4,0,1,8.73136787968279
2018_3113_3141,0.7269918477176782,2018,3113,3141,94.20749420093827,85.7740055918218,100.71507207151858,93.70686550117223,93.66620999042748,86.26968183306037,100.13639753256425,94.24838465431642,8.433488609116466,7.008206570346346,7,11,-4,0,1,4.1472868938965375
2018_3113_3143,0.500771357726722,2018,3113,3143,94.20749420093827,85.7740055918218,96.11848229387235,88.78971486264379,93.66620999042748,86.26968183306037,95.56621819593377,89.30281847509717,8.433488609116466,7.328767431228556,7,7,0,0,1,-0.22580949528109162
2018_3113_3163,0.02887044700183077,2018,3113,3163,94.20749420093827,85.7740055918218,118.85941770639586,70.21749780374867,93.66620999042748,86.26968183306037,118.17649193047241,70.62327511518926,8.433488609116466,48.64191990264719,7,1,6,0,1,-26.617160486084103
2018_3113_3166,0.6968794236635716,2018,3113,3166,94.20749420093827,85.7740055918218,97.77768722781947,90.83184594872519,93.66620999042748,86.26968183306037,97.21588990282326,91.35675075728548,8.433488609116466,6.945841279094282,7,11,-4,0,1,4.873500125976885
2018_3113_3169,0.9503257421758944,2018,3113,3169,94.20749420093827,85.7740055918218,88.21104944581013,91.87150742164219,93.66620999042748,86.26968183306037,87.7042187667586,92.40242029159009,8.433488609116466,-3.6604579758320597,7,16,-9,0,1,17.198804813630403
2018_3113_3173,0.5211584060887324,2018,3113,3173,94.20749420093827,85.7740055918218,99.02610769308734,86.09011660159787,93.66620999042748,86.26968183306037,98.45713736883391,86.58761960510618,8.433488609116466,12.93599109148947,7,9,-2,0,1,0.02018756270503186
2018_3113_3177,0.2893615203535702,2018,3113,3177,94.20749420093827,85.7740055918218,104.09660822031293,90.47869562554779,93.66620999042748,86.26968183306037,103.49850452511006,91.00155962671455,8.433488609116466,13.617912594765144,7,5,2,0,1,-6.7914729040706066
2018_3113_3179,0.7140900696054593,2018,3113,3179,94.20749420093827,85.7740055918218,99.25404794283136,92.93420528818285,93.66620999042748,86.26968183306037,98.68376795145248,93.47125934368486,8.433488609116466,6.319842654648511,7,13,-6,0,1,7.402685545599463
2018_3113_3181,0.27140102708392944,2018,3113,3181,94.20749420093827,85.7740055918218,101.40487767197389,80.25829754592505,93.66620999042748,86.26968183306037,100.82223974472424,80.72209926512053,8.433488609116466,21.146580126048846,7,5,2,0,1,-8.485492357293726
2018_3113_3189,0.8296655449711099,2018,3113,3189,94.20749420093827,85.7740055918218,91.1180119917759,87.76330563012814,93.66620999042748,86.26968183306037,90.59447889493879,88.2704777640778,8.433488609116466,3.3547063616477573,7,13,-6,0,1,10.28271677551292
2018_3113_3195,0.5448635162496593,2018,3113,3195,94.20749420093827,85.7740055918218,103.9755229510223,81.41852972431978,93.66620999042748,86.26968183306037,103.37811497058128,81.88903626651127,8.433488609116466,22.556993226702517,7,12,-5,0,1,-0.1287115262599814
2018_3113_3199,0.20919136919054376,2018,3113,3199,94.20749420093827,85.7740055918218,101.46700209709334,84.2540169033146,93.66620999042748,86.26968183306037,100.88400722403286,84.74090933791331,8.433488609116466,17.21298519377875,7,3,4,0,1,-9.966659347486083
2018_3113_3203,0.8541951954814995,2018,3113,3203,94.20749420093827,85.7740055918218,90.83686142929537,87.47369428200007,93.66620999042748,86.26968183306037,90.31494372793753,87.97919279159849,8.433488609116466,3.3631671472953,7,14,-7,0,1,11.692601132120718
2018_3113_3208,0.2943780671623414,2018,3113,3208,94.20749420093827,85.7740055918218,93.16542540689754,82.54942587691141,93.66620999042748,86.26968183306037,92.63012856914582,83.02646771322004,8.433488609116466,10.615999529986127,7,4,3,0,1,-4.572277360868488
2018_3113_3211,0.6669350498795881,2018,3113,3211,94.20749420093827,85.7740055918218,103.82036753994913,83.30328514492105,93.66620999042748,86.26968183306037,103.22385102971334,83.7846834307835,8.433488609116466,20.517082395028083,7,13,-6,0,1,1.8879822686745866
2018_3113_3212,0.8485386870826143,2018,3113,3212,94.20749420093827,85.7740055918218,83.97644157499215,90.51396605199623,93.66620999042748,86.26968183306037,83.49394151207281,91.03703387613113,8.433488609116466,-6.537524477004084,7,15,-8,0,1,17.76778901214418
2018_3113_3234,0.3643952731874678,2018,3113,3234,94.20749420093827,85.7740055918218,101.66339494157307,93.06529410073,93.66620999042748,86.26968183306037,101.07927166204476,93.60310570054189,8.433488609116466,8.598100840843074,7,6,1,0,1,-3.2997451107585514
2018_3113_3251,0.7202362167419384,2018,3113,3251,94.20749420093827,85.7740055918218,96.66803338808572,84.01715381219687,93.66620999042748,86.26968183306037,96.11261175652744,84.5026774474037,8.433488609116466,12.650879575888851,7,14,-7,0,1,7.400603513918813
2018_3113_3257,0.15609798843094272,2018,3113,3257,94.20749420093827,85.7740055918218,101.6389529793357,84.2152338243615,93.66620999042748,86.26968183306037,101.05497013500678,84.70190213685392,8.433488609116466,17.423719154974194,7,1,6,0,1,-12.763309301119275
2018_3113_3261,0.44001810136790814,2018,3113,3261,94.20749420093827,85.7740055918218,93.50834053265797,85.56833798910009,93.66620999042748,86.26968183306037,92.97107342125983,86.06282570540552,8.433488609116466,7.940002543557881,7,6,1,0,1,-1.132720654076615
2018_3113_3263,0.8512448986426344,2018,3113,3263,94.20749420093827,85.7740055918218,87.62822668844986,90.03083324679447,93.66620999042748,86.26968183306037,87.12474471067482,90.55110911255866,8.433488609116466,-2.4026065583446155,7,15,-8,0,1,15.602941186458722
2018_3113_3266,0.6292544206653032,2018,3113,3266,94.20749420093827,85.7740055918218,95.59672164165849,93.2181784078959,93.66620999042748,86.26968183306037,95.04745540291471,93.75687350519864,8.433488609116466,2.378543233762585,7,8,-1,0,1,2.78432597804123
2018_3113_3268,0.27222185414543354,2018,3113,3268,94.20749420093827,85.7740055918218,108.37284715317615,84.39773633084181,93.66620999042748,86.26968183306037,107.75017364392225,84.88545930034603,8.433488609116466,23.975110822334344,7,5,2,0,1,-11.041964944073467
2018_3113_3273,0.8049553348668446,2018,3113,3273,94.20749420093827,85.7740055918218,92.0246493552956,91.65030382755506,93.66620999042748,86.26968183306037,91.49590702862284,92.1799383922016,8.433488609116466,0.3743455277405303,7,13,-6,0,1,10.991569109741906
2018_3113_3274,0.4587099912410961,2018,3113,3274,94.20749420093827,85.7740055918218,97.1708624444293,83.79025100046346,93.66620999042748,86.26968183306037,96.61255172818522,84.27446339537003,8.433488609116466,13.380611443965847,7,8,-1,0,1,-1.016548327618616
2018_3113_3276,0.41952196049980106,2018,3113,3276,94.20749420093827,85.7740055918218,101.14631512046941,91.37694111873655,93.66620999042748,86.26968183306037,100.56516280567284,91.90499595769504,8.433488609116466,9.769374001732857,7,7,0,0,1,-2.1947719135004293
2018_3113_3278,0.7172102184259076,2018,3113,3278,94.20749420093827,85.7740055918218,98.90378803058643,94.26026234685067,93.66620999042748,86.26968183306037,98.33552051349828,94.80497950464076,8.433488609116466,4.64352568373576,7,10,-3,0,1,3.9737802718937756
2018_3113_3280,0.1714724918224943,2018,3113,3280,94.20749420093827,85.7740055918218,97.8405086636897,84.47123244357944,93.66620999042748,86.26968183306037,97.27835038809603,84.95938013706217,8.433488609116466,13.369276220110265,7,1,6,0,1,-10.58820227292863
2018_3113_3281,0.4269247551497402,2018,3113,3281,94.20749420093827,85.7740055918218,94.50990045478193,90.49228490842556,93.66620999042748,86.26968183306037,93.96687872082086,91.01522744019856,8.433488609116466,4.017615546356367,7,5,2,0,1,-1.49856412993761
2018_3113_3294,0.7052860882893209,2018,3113,3294,94.20749420093827,85.7740055918218,93.70779117935794,90.1581519077995,93.66620999042748,86.26968183306037,93.16937809240073,90.67916353068371,8.433488609116466,3.5496392715584335,7,10,-3,0,1,5.564322524194696
2018_3113_3299,0.8326011871688418,2018,3113,3299,94.20749420093827,85.7740055918218,89.52466372755444,84.39810982610804,93.66620999042748,86.26968183306037,89.01028546775639,84.8858349539903,8.433488609116466,5.1265539014464,7,15,-8,0,1,12.80472988876378
2018_3113_3301,0.2971947862550217,2018,3113,3301,94.20749420093827,85.7740055918218,96.6153605458841,88.30982803400055,93.66620999042748,86.26968183306037,96.06024155455682,88.82015844613757,8.433488609116466,8.305532511883555,7,4,3,0,1,-4.683776347449506
2018_3113_3304,0.6034347219374201,2018,3113,3304,94.20749420093827,85.7740055918218,97.52126273249131,89.36922634063323,93.66620999042748,86.26968183306037,96.96093873540481,89.88567887061916,8.433488609116466,8.152036391858076,7,10,-3,0,1,3.21516337857427
2018_3113_3311,0.9511539448113624,2018,3113,3311,94.20749420093827,85.7740055918218,88.62045023998606,93.27049937179528,93.66620999042748,86.26968183306037,88.11126728325708,93.80949682478894,8.433488609116466,-4.650049131809226,7,16,-9,0,1,17.408095099372805
2018_3113_3323,0.07857382446604018,2018,3113,3323,94.20749420093827,85.7740055918218,109.86947131845895,82.0356961945691,93.66620999042748,86.26968183306037,109.23819871593113,82.5097692573408,8.433488609116466,27.83377512388985,7,1,6,0,1,-17.98174996160955
2018_3113_3326,0.23979205195768732,2018,3113,3326,94.20749420093827,85.7740055918218,104.49068209917064,90.79168319309034,93.66620999042748,86.26968183306037,103.89031418953122,91.31635590658158,8.433488609116466,13.698998906080305,7,3,4,0,1,-9.601246002244608
2018_3113_3328,0.7201719088727192,2018,3113,3328,94.20749420093827,85.7740055918218,98.63663503306478,90.34585249034468,93.66620999042748,86.26968183306037,98.0699024862099,90.86794880921099,8.433488609116466,8.290782542720095,7,12,-5,0,1,5.5933455873568745
2018_3113_3329,0.5339387630407834,2018,3113,3329,94.20749420093827,85.7740055918218,97.83519258746283,87.24055502314036,93.66620999042748,86.26968183306037,97.27306485623453,87.74470625286396,8.433488609116466,10.594637564322468,7,9,-2,0,1,1.0350109539290768
2018_3113_3332,0.2734150421641619,2018,3113,3332,94.20749420093827,85.7740055918218,98.28146331381893,95.27225363160741,93.66620999042748,86.26968183306037,97.71677146282671,95.82281894855403,8.433488609116466,3.0092096822115195,7,2,5,0,1,-6.127040278510273
2018_3113_3333,0.4109284101075604,2018,3113,3333,94.20749420093827,85.7740055918218,95.68822909196903,85.99435341545154,93.66620999042748,86.26968183306037,95.13843708254834,86.49130301661108,8.433488609116466,9.693875676517493,7,6,1,0,1,-2.202787668268752
