,ID,Pred
218,2014_3119_3315,0.5714437383265701
219,2014_3119_3322,0.6886083995902934
220,2014_3119_3323,0.011548870404666008
221,2014_3119_3328,0.31382914045421595
222,2014_3119_3329,0.15266530432917164
223,2014_3119_3333,0.21026340872046279
224,2014_3119_3335,0.4395357930629128
225,2014_3119_3336,0.03019912900625128
226,2014_3119_3341,0.6886083995902934
227,2014_3119_3345,0.07705679136232645
228,2014_3119_3352,0.6886083995902934
229,2014_3119_3376,0.011548870404666008
230,2014_3119_3377,0.7795117061522523
231,2014_3119_3385,0.26263142651014104
232,2014_3119_3386,0.21026340872046279
233,2014_3119_3390,0.030673214670420036
234,2014_3119_3393,0.1381277428834639
235,2014_3119_3397,0.011548870404666008
236,2014_3119_3400,0.15266530432917164
237,2014_3119_3401,0.03019912900625128
238,2014_3119_3404,0.48585562552625094
239,2014_3119_3425,0.21026340872046279
240,2014_3119_3435,0.26263142651014104
241,2014_3119_3443,0.7795117061522523
242,2014_3119_3452,0.030673214670420036
243,2014_3119_3455,0.5714437383265701
244,2014_3119_3457,0.7795117061522523
245,2014_3119_3460,0.5714437383265701
246,2014_3124_3140,0.9703199815912404
247,2014_3124_3143,0.765163046070141
248,2014_3124_3151,0.9162193470358734
249,2014_3124_3163,0.4395357930629128
250,2014_3124_3169,0.9882153536541798
251,2014_3124_3173,0.8265762060666704
252,2014_3124_3177,0.765163046070141
253,2014_3124_3181,0.48585562552625094
254,2014_3124_3195,0.9703199815912404
255,2014_3124_3196,0.9162193470358734
256,2014_3124_3199,0.8511121183243946
257,2014_3124_3200,0.8511121183243946
258,2014_3124_3201,0.9707921750978683
259,2014_3124_3208,0.9726216316821136
260,2014_3124_3210,0.8511121183243946
261,2014_3124_3211,0.8265762060666704
262,2014_3124_3214,0.9703199815912404
263,2014_3124_3225,0.9891867333278637
264,2014_3124_3234,0.8265762060666704
265,2014_3124_3235,0.765163046070141
266,2014_3124_3241,0.9162193470358734
267,2014_3124_3246,0.5714437383265701
268,2014_3124_3257,0.5714437383265701
269,2014_3124_3261,0.765163046070141
270,2014_3124_3265,0.9162193470358734
271,2014_3124_3268,0.7795117061522523
272,2014_3124_3277,0.6886083995902934
273,2014_3124_3292,0.9726216316821136
274,2014_3124_3301,0.6886083995902934
275,2014_3124_3304,0.7795117061522523
276,2014_3124_3314,0.7795117061522523
277,2014_3124_3315,0.9891867333278637
278,2014_3124_3322,0.9882153536541798
279,2014_3124_3323,0.4395357930629128
280,2014_3124_3328,0.8511121183243946
281,2014_3124_3329,0.6886083995902934
282,2014_3124_3333,0.8625295115237788
283,2014_3124_3335,0.9703199815912404
284,2014_3124_3336,0.5714437383265701
285,2014_3124_3341,0.9882153536541798
286,2014_3124_3345,0.7795117061522523
287,2014_3124_3352,0.9882153536541798
288,2014_3124_3376,0.4395357930629128
289,2014_3124_3377,0.9876274047159828
290,2014_3124_3385,0.9726216316821136
291,2014_3124_3386,0.8625295115237788
292,2014_3124_3390,0.48585562552625094
293,2014_3124_3393,0.8265762060666704
294,2014_3124_3397,0.4395357930629128
295,2014_3124_3400,0.6886083995902934
296,2014_3124_3401,0.5714437383265701
297,2014_3124_3404,0.9707921750978683
298,2014_3124_3425,0.8625295115237788
299,2014_3124_3435,0.9726216316821136
300,2014_3124_3443,0.9876274047159828
301,2014_3124_3452,0.48585562552625094
302,2014_3124_3455,0.9891867333278637
303,2014_3124_3457,0.9876274047159828
304,2014_3124_3460,0.9891867333278637
305,2014_3140_3143,0.26263142651014104
306,2014_3140_3151,0.4395357930629128
307,2014_3140_3163,0.030673214670420036
308,2014_3140_3169,0.8265762060666704
309,2014_3140_3173,0.18620393755930204
310,2014_3140_3177,0.26263142651014104
311,2014_3140_3181,0.03019912900625128
312,2014_3140_3195,0.48585562552625094
313,2014_3140_3196,0.4395357930629128
314,2014_3140_3199,0.25970524441358533
315,2014_3140_3200,0.25970524441358533
316,2014_3140_3201,0.5714437383265701
317,2014_3140_3208,0.21026340872046279
318,2014_3140_3210,0.25970524441358533
319,2014_3140_3211,0.18620393755930204
320,2014_3140_3214,0.48585562552625094
321,2014_3140_3225,0.7795117061522523
322,2014_3140_3234,0.18620393755930204
323,2014_3140_3235,0.26263142651014104
324,2014_3140_3241,0.4395357930629128
325,2014_3140_3246,0.07705679136232645
326,2014_3140_3257,0.07705679136232645
327,2014_3140_3261,0.26263142651014104
328,2014_3140_3265,0.4395357930629128
329,2014_3140_3268,0.15266530432917164
330,2014_3140_3277,0.1381277428834639
331,2014_3140_3292,0.21026340872046279
332,2014_3140_3301,0.1381277428834639
333,2014_3140_3304,0.15266530432917164
334,2014_3140_3314,0.15266530432917164
335,2014_3140_3315,0.7795117061522523
336,2014_3140_3322,0.8265762060666704
337,2014_3140_3323,0.030673214670420036
338,2014_3140_3328,0.25970524441358533
339,2014_3140_3329,0.1381277428834639
340,2014_3140_3333,0.31382914045421595
341,2014_3140_3335,0.48585562552625094
342,2014_3140_3336,0.07705679136232645
343,2014_3140_3341,0.8265762060666704
344,2014_3140_3345,0.15266530432917164
345,2014_3140_3352,0.8265762060666704
346,2014_3140_3376,0.030673214670420036
347,2014_3140_3377,0.6886083995902934
348,2014_3140_3385,0.21026340872046279
349,2014_3140_3386,0.31382914045421595
350,2014_3140_3390,0.03019912900625128
351,2014_3140_3393,0.18620393755930204
352,2014_3140_3397,0.030673214670420036
353,2014_3140_3400,0.1381277428834639
354,2014_3140_3401,0.07705679136232645
355,2014_3140_3404,0.5714437383265701
356,2014_3140_3425,0.31382914045421595
357,2014_3140_3435,0.21026340872046279
358,2014_3140_3443,0.6886083995902934
359,2014_3140_3452,0.03019912900625128
360,2014_3140_3455,0.7795117061522523
361,2014_3140_3457,0.6886083995902934
362,2014_3140_3460,0.7795117061522523
363,2014_3143_3151,0.8265762060666704
364,2014_3143_3163,0.18620393755930204
365,2014_3143_3169,0.9162193470358734
366,2014_3143_3173,0.4395357930629128
367,2014_3143_3177,0.48585562552625094
368,2014_3143_3181,0.26263142651014104
369,2014_3143_3195,0.765163046070141
370,2014_3143_3196,0.8265762060666704
371,2014_3143_3199,0.6886083995902934
372,2014_3143_3200,0.6886083995902934
373,2014_3143_3201,0.9726216316821136
374,2014_3143_3208,0.5714437383265701
375,2014_3143_3210,0.6886083995902934
376,2014_3143_3211,0.4395357930629128
377,2014_3143_3214,0.765163046070141
378,2014_3143_3225,0.8625295115237788
379,2014_3143_3234,0.4395357930629128
380,2014_3143_3235,0.48585562552625094
381,2014_3143_3241,0.8265762060666704
382,2014_3143_3246,0.21026340872046279
383,2014_3143_3257,0.21026340872046279
384,2014_3143_3261,0.48585562552625094
385,2014_3143_3265,0.8265762060666704
386,2014_3143_3268,0.31382914045421595
387,2014_3143_3277,0.25970524441358533
388,2014_3143_3292,0.5714437383265701
389,2014_3143_3301,0.25970524441358533
390,2014_3143_3304,0.31382914045421595
391,2014_3143_3314,0.31382914045421595
392,2014_3143_3315,0.8625295115237788
393,2014_3143_3322,0.9162193470358734
394,2014_3143_3323,0.18620393755930204
395,2014_3143_3328,0.6886083995902934
396,2014_3143_3329,0.25970524441358533
397,2014_3143_3333,0.7795117061522523
398,2014_3143_3335,0.765163046070141
399,2014_3143_3336,0.21026340872046279
400,2014_3143_3341,0.9162193470358734
401,2014_3143_3345,0.31382914045421595
402,2014_3143_3352,0.9162193470358734
403,2014_3143_3376,0.18620393755930204
404,2014_3143_3377,0.8511121183243946
405,2014_3143_3385,0.5714437383265701
406,2014_3143_3386,0.7795117061522523
407,2014_3143_3390,0.26263142651014104
408,2014_3143_3393,0.4395357930629128
409,2014_3143_3397,0.18620393755930204
410,2014_3143_3400,0.25970524441358533
411,2014_3143_3401,0.21026340872046279
412,2014_3143_3404,0.9726216316821136
413,2014_3143_3425,0.7795117061522523
414,2014_3143_3435,0.5714437383265701
415,2014_3143_3443,0.8511121183243946
416,2014_3143_3452,0.26263142651014104
417,2014_3143_3455,0.8625295115237788
418,2014_3143_3457,0.8511121183243946
419,2014_3143_3460,0.8625295115237788
420,2014_3151_3163,0.03019912900625128
421,2014_3151_3169,0.765163046070141
422,2014_3151_3173,0.26263142651014104
423,2014_3151_3177,0.21026340872046279
424,2014_3151_3181,0.07705679136232645
425,2014_3151_3195,0.5714437383265701
426,2014_3151_3196,0.48585562552625094
427,2014_3151_3199,0.4395357930629128
428,2014_3151_3200,0.4395357930629128
429,2014_3151_3201,0.7795117061522523
430,2014_3151_3208,0.31382914045421595
431,2014_3151_3210,0.4395357930629128
432,2014_3151_3211,0.26263142651014104
433,2014_3151_3214,0.5714437383265701
434,2014_3151_3225,0.6886083995902934
435,2014_3151_3234,0.26263142651014104
436,2014_3151_3235,0.21026340872046279
437,2014_3151_3241,0.48585562552625094
438,2014_3151_3246,0.15266530432917164
439,2014_3151_3257,0.15266530432917164
440,2014_3151_3261,0.21026340872046279
441,2014_3151_3265,0.48585562552625094
442,2014_3151_3268,0.1381277428834639
443,2014_3151_3277,0.18620393755930204
444,2014_3151_3292,0.31382914045421595
445,2014_3151_3301,0.18620393755930204
446,2014_3151_3304,0.1381277428834639
447,2014_3151_3314,0.1381277428834639
448,2014_3151_3315,0.6886083995902934
449,2014_3151_3322,0.765163046070141
450,2014_3151_3323,0.03019912900625128
451,2014_3151_3328,0.4395357930629128
452,2014_3151_3329,0.18620393755930204
453,2014_3151_3333,0.25970524441358533
454,2014_3151_3335,0.5714437383265701
455,2014_3151_3336,0.15266530432917164
456,2014_3151_3341,0.765163046070141
457,2014_3151_3345,0.1381277428834639
458,2014_3151_3352,0.765163046070141
459,2014_3151_3376,0.03019912900625128
460,2014_3151_3377,0.8265762060666704
461,2014_3151_3385,0.31382914045421595
462,2014_3151_3386,0.25970524441358533
463,2014_3151_3390,0.07705679136232645
464,2014_3151_3393,0.26263142651014104
465,2014_3151_3397,0.03019912900625128
466,2014_3151_3400,0.18620393755930204
467,2014_3151_3401,0.15266530432917164
468,2014_3151_3404,0.7795117061522523
469,2014_3151_3425,0.25970524441358533
470,2014_3151_3435,0.31382914045421595
471,2014_3151_3443,0.8265762060666704
472,2014_3151_3452,0.07705679136232645
473,2014_3151_3455,0.6886083995902934
474,2014_3151_3457,0.8265762060666704
475,2014_3151_3460,0.6886083995902934
476,2014_3163_3169,0.9923201549201179
477,2014_3163_3173,0.765163046070141
478,2014_3163_3177,0.9726216316821136
479,2014_3163_3181,0.5714437383265701
480,2014_3163_3195,0.9707921750978683
481,2014_3163_3196,0.9703199815912404
482,2014_3163_3199,0.9162193470358734
483,2014_3163_3200,0.9162193470358734
484,2014_3163_3201,0.9891867333278637
485,2014_3163_3208,0.8625295115237788
486,2014_3163_3210,0.9162193470358734
487,2014_3163_3211,0.765163046070141
488,2014_3163_3214,0.9707921750978683
489,2014_3163_3225,0.9876274047159828
490,2014_3163_3234,0.765163046070141
491,2014_3163_3235,0.9726216316821136
492,2014_3163_3241,0.9703199815912404
493,2014_3163_3246,0.7795117061522523
494,2014_3163_3257,0.7795117061522523
495,2014_3163_3261,0.9726216316821136
496,2014_3163_3265,0.9703199815912404
497,2014_3163_3268,0.6886083995902934
498,2014_3163_3277,0.8265762060666704
499,2014_3163_3292,0.8625295115237788
500,2014_3163_3301,0.8265762060666704
501,2014_3163_3304,0.6886083995902934
502,2014_3163_3314,0.6886083995902934
503,2014_3163_3315,0.9876274047159828
504,2014_3163_3322,0.9923201549201179
505,2014_3163_3323,0.48585562552625094
506,2014_3163_3328,0.9162193470358734
507,2014_3163_3329,0.8265762060666704
508,2014_3163_3333,0.8511121183243946
509,2014_3163_3335,0.9707921750978683
510,2014_3163_3336,0.7795117061522523
511,2014_3163_3341,0.9923201549201179
512,2014_3163_3345,0.6886083995902934
513,2014_3163_3352,0.9923201549201179
514,2014_3163_3376,0.48585562552625094
515,2014_3163_3377,0.9882153536541798
516,2014_3163_3385,0.8625295115237788
517,2014_3163_3386,0.8511121183243946
518,2014_3163_3390,0.5714437383265701
519,2014_3163_3393,0.765163046070141
520,2014_3163_3397,0.48585562552625094
521,2014_3163_3400,0.8265762060666704
522,2014_3163_3401,0.7795117061522523
523,2014_3163_3404,0.9891867333278637
524,2014_3163_3425,0.8511121183243946
525,2014_3163_3435,0.8625295115237788
526,2014_3163_3443,0.9882153536541798
527,2014_3163_3452,0.5714437383265701
528,2014_3163_3455,0.9876274047159828
529,2014_3163_3457,0.9882153536541798
530,2014_3163_3460,0.9876274047159828
531,2014_3169_3173,0.03019912900625128
532,2014_3169_3177,0.07705679136232645
533,2014_3169_3181,0.008438297141249773
534,2014_3169_3195,0.21026340872046279
535,2014_3169_3196,0.26263142651014104
536,2014_3169_3199,0.18620393755930204
537,2014_3169_3200,0.18620393755930204
538,2014_3169_3201,0.31382914045421595
539,2014_3169_3208,0.15266530432917164
540,2014_3169_3210,0.18620393755930204
541,2014_3169_3211,0.03019912900625128
542,2014_3169_3214,0.21026340872046279
543,2014_3169_3225,0.25970524441358533
544,2014_3169_3234,0.03019912900625128
545,2014_3169_3235,0.07705679136232645
546,2014_3169_3241,0.26263142651014104
547,2014_3169_3246,0.012056173466705459
548,2014_3169_3257,0.012056173466705459
549,2014_3169_3261,0.07705679136232645
550,2014_3169_3265,0.26263142651014104
551,2014_3169_3268,0.011548870404666008
552,2014_3169_3277,0.030673214670420036
553,2014_3169_3292,0.15266530432917164
554,2014_3169_3301,0.030673214670420036
555,2014_3169_3304,0.011548870404666008
556,2014_3169_3314,0.011548870404666008
557,2014_3169_3315,0.25970524441358533
558,2014_3169_3322,0.48585562552625094
559,2014_3169_3323,0.0082525228696941
560,2014_3169_3328,0.18620393755930204
561,2014_3169_3329,0.030673214670420036
562,2014_3169_3333,0.1381277428834639
563,2014_3169_3335,0.21026340872046279
564,2014_3169_3336,0.012056173466705459
565,2014_3169_3341,0.48585562552625094
566,2014_3169_3345,0.011548870404666008
567,2014_3169_3352,0.48585562552625094
568,2014_3169_3376,0.0082525228696941
569,2014_3169_3377,0.4395357930629128
570,2014_3169_3385,0.15266530432917164
571,2014_3169_3386,0.1381277428834639
572,2014_3169_3390,0.008438297141249773
573,2014_3169_3393,0.03019912900625128
574,2014_3169_3397,0.0082525228696941
575,2014_3169_3400,0.030673214670420036
576,2014_3169_3401,0.012056173466705459
577,2014_3169_3404,0.31382914045421595
578,2014_3169_3425,0.1381277428834639
579,2014_3169_3435,0.15266530432917164
580,2014_3169_3443,0.4395357930629128
581,2014_3169_3452,0.008438297141249773
582,2014_3169_3455,0.25970524441358533
583,2014_3169_3457,0.4395357930629128
584,2014_3169_3460,0.25970524441358533
585,2014_3173_3177,0.5714437383265701
586,2014_3173_3181,0.21026340872046279
587,2014_3173_3195,0.9726216316821136
588,2014_3173_3196,0.765163046070141
589,2014_3173_3199,0.8265762060666704
590,2014_3173_3200,0.8265762060666704
591,2014_3173_3201,0.8625295115237788
592,2014_3173_3208,0.7795117061522523
593,2014_3173_3210,0.8265762060666704
594,2014_3173_3211,0.48585562552625094
595,2014_3173_3214,0.9726216316821136
596,2014_3173_3225,0.8511121183243946
597,2014_3173_3234,0.48585562552625094
598,2014_3173_3235,0.5714437383265701
599,2014_3173_3241,0.765163046070141
600,2014_3173_3246,0.31382914045421595
601,2014_3173_3257,0.31382914045421595
602,2014_3173_3261,0.5714437383265701
603,2014_3173_3265,0.765163046070141
604,2014_3173_3268,0.25970524441358533
605,2014_3173_3277,0.4395357930629128
606,2014_3173_3292,0.7795117061522523
607,2014_3173_3301,0.4395357930629128
608,2014_3173_3304,0.25970524441358533
609,2014_3173_3314,0.25970524441358533
610,2014_3173_3315,0.8511121183243946
611,2014_3173_3322,0.9703199815912404
612,2014_3173_3323,0.26263142651014104
613,2014_3173_3328,0.8265762060666704
614,2014_3173_3329,0.4395357930629128
615,2014_3173_3333,0.6886083995902934
616,2014_3173_3335,0.9726216316821136
617,2014_3173_3336,0.31382914045421595
618,2014_3173_3341,0.9703199815912404
619,2014_3173_3345,0.25970524441358533
620,2014_3173_3352,0.9703199815912404
621,2014_3173_3376,0.26263142651014104
622,2014_3173_3377,0.9162193470358734
623,2014_3173_3385,0.7795117061522523
624,2014_3173_3386,0.6886083995902934
625,2014_3173_3390,0.21026340872046279
626,2014_3173_3393,0.48585562552625094
627,2014_3173_3397,0.26263142651014104
628,2014_3173_3400,0.4395357930629128
629,2014_3173_3401,0.31382914045421595
630,2014_3173_3404,0.8625295115237788
631,2014_3173_3425,0.6886083995902934
632,2014_3173_3435,0.7795117061522523
633,2014_3173_3443,0.9162193470358734
634,2014_3173_3452,0.21026340872046279
635,2014_3173_3455,0.8511121183243946
636,2014_3173_3457,0.9162193470358734
637,2014_3173_3460,0.8511121183243946
638,2014_3177_3181,0.26263142651014104
639,2014_3177_3195,0.765163046070141
640,2014_3177_3196,0.8265762060666704
641,2014_3177_3199,0.6886083995902934
642,2014_3177_3200,0.6886083995902934
643,2014_3177_3201,0.9726216316821136
644,2014_3177_3208,0.5714437383265701
645,2014_3177_3210,0.6886083995902934
646,2014_3177_3211,0.4395357930629128
647,2014_3177_3214,0.765163046070141
648,2014_3177_3225,0.8625295115237788
649,2014_3177_3234,0.4395357930629128
650,2014_3177_3235,0.48585562552625094
651,2014_3177_3241,0.8265762060666704
652,2014_3177_3246,0.21026340872046279
653,2014_3177_3257,0.21026340872046279
654,2014_3177_3261,0.48585562552625094
655,2014_3177_3265,0.8265762060666704
656,2014_3177_3268,0.31382914045421595
657,2014_3177_3277,0.25970524441358533
658,2014_3177_3292,0.5714437383265701
659,2014_3177_3301,0.25970524441358533
660,2014_3177_3304,0.31382914045421595
661,2014_3177_3314,0.31382914045421595
662,2014_3177_3315,0.8625295115237788
663,2014_3177_3322,0.9162193470358734
664,2014_3177_3323,0.18620393755930204
665,2014_3177_3328,0.6886083995902934
666,2014_3177_3329,0.25970524441358533
667,2014_3177_3333,0.7795117061522523
668,2014_3177_3335,0.765163046070141
669,2014_3177_3336,0.21026340872046279
670,2014_3177_3341,0.9162193470358734
671,2014_3177_3345,0.31382914045421595
672,2014_3177_3352,0.9162193470358734
673,2014_3177_3376,0.18620393755930204
674,2014_3177_3377,0.8511121183243946
675,2014_3177_3385,0.5714437383265701
676,2014_3177_3386,0.7795117061522523
677,2014_3177_3390,0.26263142651014104
678,2014_3177_3393,0.4395357930629128
679,2014_3177_3397,0.18620393755930204
680,2014_3177_3400,0.25970524441358533
681,2014_3177_3401,0.21026340872046279
682,2014_3177_3404,0.9726216316821136
683,2014_3177_3425,0.7795117061522523
684,2014_3177_3435,0.5714437383265701
685,2014_3177_3443,0.8511121183243946
686,2014_3177_3452,0.26263142651014104
687,2014_3177_3455,0.8625295115237788
688,2014_3177_3457,0.8511121183243946
689,2014_3177_3460,0.8625295115237788
690,2014_3181_3195,0.9703199815912404
691,2014_3181_3196,0.9162193470358734
692,2014_3181_3199,0.8511121183243946
693,2014_3181_3200,0.8511121183243946
694,2014_3181_3201,0.9707921750978683
695,2014_3181_3208,0.9726216316821136
696,2014_3181_3210,0.8511121183243946
697,2014_3181_3211,0.8265762060666704
698,2014_3181_3214,0.9703199815912404
699,2014_3181_3225,0.9891867333278637
